회사명,대표자명,산업단지명,지식산업센터명,도로명주소,지번주소,위도,경도,업종번호,업종명,종업원수,생산품명,주원자재명,관리기관명,관리부서전화번호,데이터기준일자
(주)파렛트,이경호,,,경기도 파주시 문산읍 사목로141번길 21,경기도 파주시 문산읍 사목리 412-5,37.88128814,126.7536209,25112,구조용 금속 판제품 및 공작물 제조업,3,디자인형 울타리,목재+금속,경기도 파주시청,031-940-4543,2026-02-05
(주)파로라이팅,김기화,,,경기도 파주시 파평면 파평산로407번길 18-5,경기도 파주시 파평면 두포리 169-7,37.89657633,126.8382067,28422,일반용 전기 조명장치 제조업,11,조명기구,,경기도 파주시청,031-940-4543,2026-02-05
(주)파마제니스텍,이동진,파주첨단일반산업단지(선유지구),,경기도 파주시 파주읍 돈유1로 59-60,경기도 파주시 파주읍 향양리 697-10,37.85659138,126.8101516,13229+17902+21301+21309,기타 직물제품 제조업 외 3 종,0,마스크 등+물티슈 등,부직포+펄프+폴리프로필렌(PP),경기도 파주시청,031-940-4543,2026-02-05
(주)파머플라텍,홍지연,파주신촌일반산업단지,,경기도 파주시 신촌1로 16,경기도 파주시 신촌동 721-3,37.73151173,126.6953582,22222,설치용 및 위생용 플라스틱제품 제조업,5,플라스틱용기,,경기도 파주시청,031-940-4543,2026-02-05
(주)파미유,용우승+김경욱,파주신촌일반산업단지,,경기도 파주시 신촌로 27,경기도 파주시 신촌동 725-14,37.72876388,126.6966176,10602,빵류 제조업,56,케익류,밀가루 등,경기도 파주시청,031-940-4543,2026-02-05
(주)파스텔크래프트,이미전,파주신촌일반산업단지,,경기도 파주시 신촌3로 34,경기도 파주시 신촌동 721,37.73162783,126.6938822,33999,그 외 기타 달리 분류되지 않은 제품 제조업,14,교육 및 장식 부자재,,경기도 파주시청,031-940-4543,2026-02-05
(주)파워탑,정효진,,,경기도 파주시 월롱면 통일로642번길 89-25,경기도 파주시 월롱면 영태리 460-9,37.77005084,126.7977333,28909,그 외 기타 전기장비 제조업,2,살균기 제조장치,,경기도 파주시청,031-940-4543,2026-02-05
(주)파인엠,박형석,,,경기도 파주시 미래로310번길 119,경기도 파주시 동패동 41-3,37.70610249,126.7516374,25113+25114,육상 금속 골조 구조재 제조업 외 1 종,0,금속제품,,경기도 파주시청,031-940-4543,2026-02-05
(주)파인트리코리아,김상민,파주금파일반산업단지,,경기도 파주시 파평면 청송로208번길 20-49,경기도 파주시 파평면 금파리 534,37.92282692,126.8427279,25112+25113+25114,구조용 금속 판제품 및 공작물 제조업 외 2 종,6,철구조물+설비기계,,경기도 파주시청,031-940-4543,2026-02-05
(주)파인트코리아,김상민,,,경기도 파주시 지목로 61,경기도 파주시 신촌동 70-13,37.72662957,126.69788,25112+25113+25114,구조용 금속 판제품 및 공작물 제조업 외 2 종,4,철구조물(조형물),,경기도 파주시청,031-940-4543,2026-02-05
(주)파주곡산,김영선,,,경기도 파주시 파주읍 아랫도장길 386-8,경기도 파주시 파주읍 백석리 399-29,37.81131637,126.8038705,10511,곡물 도정업,10,곡물,,경기도 파주시청,031-940-4543,2026-02-05
(주)파주철강 ,오명진 ,,,경기도 파주시 월롱면 통일로690번길 75-80,경기도 파주시 월롱면 영태리 204-43,37.77465129,126.795419,24199,그 외 기타 1차 철강 제조업,2,철구조물(파이프),파이프 ,경기도 파주시청,031-940-4543,2026-02-05
(주)파주현대상용서비스 ,정종필,,,경기도 파주시 월롱면 도감로 164,경기도 파주시 월롱면 위전리 193-1,37.79148192,126.8027809,29241+30201+30202,건설 및 채광용 기계장비 제조업 외 2 종,20,건설기계부품제조+특수자동차 탑제작,철+알루미늄 ,경기도 파주시청,031-940-4543,2026-02-05
(주)파츠몰,류승동,,,경기도 파주시 파주읍 파발로81번길 8,경기도 파주시 파주읍 연풍리 450-8,37.8321012,126.8270259,30399+30391+30392+30400,그 외 자동차용 신품 부품 제조업 외 3 종,15,자동차부품(워터펌프),,경기도 파주시청,031-940-4543,2026-02-05
(주)파크론 파주우레탄사업부,손대원,,,경기도 파주시 파주읍 정문로 667,경기도 파주시 파주읍 백석리 213,37.81560478,126.8176945,22199+22259,그 외 기타 고무제품 제조업 외 1 종,2,폴리우레탄제품 +충격흡수매트 내장재 ,폴리우레탄+고무 ,경기도 파주시청,031-940-4543,2026-02-05
(주)판도,김법용,,,경기도 파주시 조리읍 전지미말길 122,경기도 파주시 조리읍 뇌조리 476,37.76894317,126.8207024,25112+22231+25113+25114+25999+33910,구조용 금속 판제품 및 공작물 제조업 외 5 종,4,가설방음벽+H빔조립+흡수성 순간마대,,경기도 파주시청,031-940-4543,2026-02-05
(주)팜어스코리아,이우형,,,경기도 파주시 조리읍 은골길 219,경기도 파주시 조리읍 장곡리 42,37.7523013,126.8479698,25999,그 외 기타 분류 안된 금속 가공 제품 제조업,2,초대형 스마트휀 설치용 브라켓 세트,,경기도 파주시청,031-940-4543,2026-02-05
(주)팬테크,박상달,,,경기도 파주시 광탄면 보광로1128번길 41-25,경기도 파주시 광탄면 마장리 265-1,37.79153323,126.8725104,29174,산업용 송풍기 및 배기장치 제조업,8,송풍기 및 환풍기,,경기도 파주시청,031-940-4543,2026-02-05
(주)퍼스코,윤향자,,,경기도 파주시 산남로195번길 16,경기도 파주시 산남동 45,37.69792737,126.7050019,32091+16103+25119+25912+25932+32029+32099,금속 가구 제조업 외 6 종,8,사무용가구+침대,,경기도 파주시청,031-940-4543,2026-02-05
(주)퍼스코,윤향자,,,경기도 파주시 문산읍 통일로 2077-53,경기도 파주시 문산읍 운천리 80-4,37.88117256,126.7639628,32091+25119+25912+25932+32029+32099,금속 가구 제조업 외 5 종,8,침대(프레임)+총기보관함+관물함,파이프+철판,경기도 파주시청,031-940-4543,2026-02-05
(주)페이퍼익스프레스,이태훈,파주오산일반산업단지,,경기도 파주시 조리읍 당재봉로 30-5,경기도 파주시 조리읍 오산리 399-4,37.77264628,126.8378464,17229,기타 종이 상자 및 용기 제조업,2,종이상자 및 용기,종이,경기도 파주시청,031-940-4543,2026-02-05
(주)펫업,조영대,,,경기도 파주시 월롱산로 90,경기도 파주시 야동동 259,37.78325785,126.7626134,32099,그 외 기타 가구 제조업,8,가구류,,경기도 파주시청,031-940-4543,2026-02-05
(주)포그니,김충수,,,경기도 파주시 조리읍 통일로 161-4,경기도 파주시 조리읍 봉일천리 27-4,37.73607808,126.823808,13221,침구 및 관련제품 제조업,7,솜+부직포+침구,,경기도 파주시청,031-940-4543,2026-02-05
(주)포도나무365,이재영,,,경기도 파주시 송학1길 21,경기도 파주시 야당동 421-2,37.71091392,126.762513,33910,간판 및 광고물 제조업,2,광고물,,경기도 파주시청,031-940-4543,2026-02-05
(주)포맥스교역,서기환,,,,경기도 파주시 법원읍 법원리 489-13,,,10891,커피 가공업,7,커피,,경기도 파주시청,031-940-4543,2026-02-05
(주)포맨테크,이순준,,,경기도 파주시 검산로 290-50,경기도 파주시 검산동 439-9,37.79742345,126.7434407,27213+27215,물질 검사+측정 및 분석기구 제조업 외 1 종,10,부력측정기+안전판,,경기도 파주시청,031-940-4543,2026-02-05
(주)포비아워스,박영진,,,경기도 파주시 문산읍 반구정로 46-40,경기도 파주시 문산읍 사목리 166-13,37.86772653,126.7580454,10891+10129+10421+10602,커피 가공업 외 3 종,30,커피+빵+스프레드 등,커피+치즈+밀가루 등,경기도 파주시청,031-940-4543,2026-02-05
(주)포스콤,박종래+성기봉,,,경기도 파주시 광탄면 보광로 822,경기도 파주시 광탄면 마장리 35-2,37.77314988,126.8915629,28121+27111+28122,전기회로 개폐+보호장치 제조업 외 2 종,3,전력전자기기+레이저발생부품+의료기기,PCB,경기도 파주시청,031-940-4543,2026-02-05
(주)포스텍,문공현,,,경기도 파주시 광탄면 만장산로 136-45,경기도 파주시 광탄면 창만리 454-4,37.78617433,126.8580253,22231,플라스틱 포대+봉투 및 유사제품 제조업,38,포장필름,PE,경기도 파주시청,031-940-4543,2026-02-05
(주)포시즌,양종철 ,,,경기도 파주시 교하로403번길 32,경기도 파주시 동패동 146-11,37.70691363,126.7349201,17901,문구용 종이제품 제조업,6,수첩류+판촉물 ,종이 ,경기도 파주시청,031-940-4543,2026-02-05
(주)포에버,이완희,파주축현일반산업단지,,경기도 파주시 탄현면 축현산단로 73-7,경기도 파주시 탄현면 축현리 965,37.80366477,126.7446134,20321,화학 살균.살충제 및 농업용 약제 제조업,0,소독제+살균제 등,이산화염소,경기도 파주시청,031-940-4543,2026-02-05
(주)포엠,백진우,,,경기도 파주시 조리읍 팔학골길 147-11,경기도 파주시 조리읍 봉일천리 62-225,37.73655853,126.8335818,26410+26421+28121,유선 통신장비 제조업 외 2 종,3,통신장비 및 RF모듈,IC+Battery+Mixer 등,경기도 파주시청,031-940-4543,2026-02-05
(주)포워크,채원중,,,경기도 파주시 조리읍 능안로265번길 3-27,경기도 파주시 조리읍 능안리 387-8,37.73857851,126.7827605,32019+32029+32091+32099,소파 및 기타 내장가구 제조업 외 3 종,9,사무용 및 가정용 가구 일체,금속+플라스틱+목재+패브릭 등,경기도 파주시청,031-940-4543,2026-02-05
(주)포크리트,이대경,,,경기도 파주시 탄현면 방촌로 885-15,경기도 파주시 탄현면 오금리 145,37.81909801,126.7211518,16229+28519+33301,기타 건축용 나무제품 제조업 외 2 종,2,편백 반신욕기+미용기+운동기구,,경기도 파주시청,031-940-4543,2026-02-05
(주)폴리원뉴테크,정희영,,,경기도 파주시 조리읍 은골길 66-48,경기도 파주시 조리읍 장곡리 27,37.7478114,126.8517744,22299,그 외 기타 플라스틱 제품 제조업,17,아크릴 장식품,,경기도 파주시청,031-940-4543,2026-02-05
(주)폴리켐,정규석,파주적성일반산업단지,,경기도 파주시 적성면 적성산단3로 40,경기도 파주시 적성면 가월리 1859-13,37.97056958,126.9144749,20413,인쇄잉크 및 회화용 물감 제조업,0,UV 인쇄잉크 및 회화용 물감,아크릴레이트+모노머 등,경기도 파주시청,031-940-4543,2026-02-05
(주)푸드에스엠,김재성,,,경기도 파주시 문산읍 칠정말길 96,경기도 파주시 문산읍 선유리 199-4,37.86397056,126.8180955,10832+10839,천연 및 혼합조제 조미료 제조업 외 1 종,12,소고기+닭고기 육수+양파+마늘 농축액+한식+양식+중식 소스,소고기+닭고기+양파+마늘 등,경기도 파주시청,031-940-4543,2026-02-05
(주)푸드홀릭,지승연,,,경기도 파주시 하우4길 26-22,경기도 파주시 상지석동 554-123,37.71759561,126.7750043,10309,기타 과실ㆍ채소 가공 및 저장 처리업,3,잼,딸기+블루베리 등 과일,경기도 파주시청,031-940-4543,2026-02-05
(주)푸디스,김용환,,,경기도 파주시 광탄면 보광로 1532,경기도 파주시 광탄면 방축리 202-8,37.81294994,126.8676132,10603,과자류 및 코코아 제품 제조업,9,곡물과자,현미+옥수수,경기도 파주시청,031-940-4543,2026-02-05
(주)푸른아침,정봉직,,,경기도 파주시 월롱면 통일로 917,경기도 파주시 월롱면 위전리 568-8,37.79100479,126.7894575,17222,판지 상자 및 용기 제조업,7,종이상자+pp상자,,경기도 파주시청,031-940-4543,2026-02-05
(주)푸른토마토,황병철,,,경기도 파주시 소라지로 211,경기도 파주시 신촌동 245-35,37.7412927,126.6914367,17222,판지 상자 및 용기 제조업,11,포장용 종이상자,종이,경기도 파주시청,031-940-4543,2026-02-05
(주)풀굿,홍지은,,,경기도 파주시 법원읍 화합로 414,경기도 파주시 법원읍 갈곡리 219,37.8470444,126.9084322,33999+33932,그 외 기타 달리 분류되지 않은 제품 제조업 외 1 종,6,무대장치+무대막,목재+철재+광목,경기도 파주시청,031-940-4543,2026-02-05
(주)풀피리,조현우,,,경기도 파주시 거문이길 2-66,경기도 파주시 연다산동 54-5,37.73787025,126.7128141,18119+18113,기타 인쇄업 외 1 종,12,책자인쇄,,경기도 파주시청,031-940-4543,2026-02-05
(주)풍산프레임,박관수,,,경기도 파주시 광탄면 보광로 1306,경기도 파주시 광탄면 창만리 480-11,37.79475411,126.8588667,22299,그 외 기타 플라스틱 제품 제조업,7,플라스틱 몰딩(액자몰딩+인테리어몰딩),폴리스티렌,경기도 파주시청,031-940-4543,2026-02-05
(주)프라임팩,이금용,,,경기도 파주시 소라지로139번길 40-15,경기도 파주시 신촌동 201-3,37.73859625,126.6964543,17901+17222+17229+17909,문구용 종이제품 제조업 외 3 종,0,다이어리+수첩,금+은박지+종이+합지,경기도 파주시청,031-940-4543,2026-02-05
(주)프레시아 ,최승기 ,,,경기도 파주시 월롱면 황소바위길 342-59,경기도 파주시 월롱면 영태리 73-3,37.78282259,126.8046628,10309,기타 과실ㆍ채소 가공 및 저장 처리업,4,스테비아 토마토 ,토마토 ,경기도 파주시청,031-940-4543,2026-02-05
(주)프레시오늘,문영철,,,경기도 파주시 광탄면 장지산로 11,경기도 파주시 광탄면 용미리 213-1,37.73757642,126.8844176,10602,빵류 제조업,18,,,경기도 파주시청,031-940-4543,2026-02-05
(주)프로스,박영식,파주센트럴밸리일반산업단지,,경기도 파주시 파주읍 센트럴산단3로 20-17,경기도 파주시 파주읍 봉암리 1372-10,37.80743567,126.7987828,20423,화장품 제조업,21,핸드팩+풋팩+각질팩,PE비닐 +PP부직포,경기도 파주시청,031-940-4543,2026-02-05
(주)프로시스,구자회,,,경기도 파주시 송학3길 52,경기도 파주시 야당동 183-4,37.71140278,126.7653906,26410+26294+26299+26421+26429+28429,유선 통신장비 제조업 외 5 종,23,통합경계시스템,,경기도 파주시청,031-940-4543,2026-02-05
(주)프로텍스포츠,방태호,,,경기도 파주시 파주읍 광탄천로51번길 60,경기도 파주시 파주읍 백석리 561-41,37.79997882,126.8001266,33301,체조+육상 및 체력단련용 장비 제조업,7,운동기구,인버터+모터+로라+워킹벨트,경기도 파주시청,031-940-4543,2026-02-05
(주)프린웍스,권재원,,,경기도 파주시 파주읍 정문로586번길 118,경기도 파주시 파주읍 백석리 1-6,37.80673121,126.8244902,22231,플라스틱 포대+봉투 및 유사제품 제조업,7,PE BAG+PE GLOVE,PE 레진,경기도 파주시청,031-940-4543,2026-02-05
(주)프린텍코리아,김문정,,,경기도 파주시 광탄면 우랑길 66,경기도 파주시 광탄면 마장리 349-1,37.78209061,126.8735956,22299,그 외 기타 플라스틱 제품 제조업,12,필기구+의료기기,플라스틱,경기도 파주시청,031-940-4543,2026-02-05
(주)프린트삼영,곽노헌,파주오산일반산업단지,,경기도 파주시 조리읍 당재봉로 10-1,경기도 파주시 조리읍 오산리 396-7,37.774169,126.8370641,18119+18113,기타 인쇄업 외 1 종,6,라벨인쇄,,경기도 파주시청,031-940-4543,2026-02-05
(주)플라터너스 ,이재수,,,경기도 파주시 월롱면 서영로 107,경기도 파주시 월롱면 덕은리 701-8,37.82409501,126.7666258,21301+21309,체외 진단 시약 제조업 외 1 종,4,마스크 (KF94+덴탈) ,부직포(겉감+안감+지지대)+MB필터+나일론 머리끈 ,경기도 파주시청,031-940-4543,2026-02-05
