연번,지역,사업체명,대표자 성명,본사소재지,주생산품,주소,홈페이지
4181,익산,동광전자(주),김방옥,전북,전시 광고용 조명장치 ,익산시약촌로8길20-23,www.dgl.kr
4182,익산,(유)남양건설,방극주,전북,교통안전난간,익산시목천로2길20,
4183,익산,㈜이지푸드시스템,김복기,전북,식재재가공,익산시무왕로2길150,
4184,익산,(유)도원그린산업,김은정,전북,건축도료,익산시왕궁면안림길31-5,dowonggreen.co.kr
4185,익산,신평산업 주식회사,이진우,전북,"자동차부품,적재함",익산시왕궁면제석사지로335,shinpyung.biz
4186,익산,한미푸드㈜,김민선 ,전북,청국장 외,익산시평동로14길34,
4187,익산,(유)성신석재,고성용,충북,"건축용석재,토목용석재",익산시황등면석재단지길86,
4188,익산,㈜조양석건,성중근,전북,"판석,가공석",익산시황등면석재단지길66-7,
4189,익산,선화식품(주)  ,백인수,전북,김치,익산시금마면동고도리1-1번지,
4190,익산,선화식품주식회사,백인수,전북,김치,익산시금마면호남로1011(익산시금마면동고도리2-3번지),
4191,익산,(유)세원냉동,박찬경,전북,산업용 냉동장비,익산시춘포면장연길39-2,
4192,익산,㈜새누리,김길동,전북,양말,익산시영등동약촌로8길20-233층,
4193,익산,경문창호㈜,주영준,전북,"창호,유리",익산시목천로56-35,
4194,익산,농업회사법인㈜싱그린에프엑스,정호석,전북,닭고기가공,익산시용안면익산대로2078,www.singgreenfs.com
4195,익산,㈜영신스톤,이재현,전북,석제품,익산시금마면제석사지로107-32(동고도리),www.stonelee.com  
4196,익산,유한회사 익산아스콘,남선우,전북,아스콘,익산시낭산면남천로545,
4197,익산,(유)서부아스콘,박성관,전북,아스콘,익산시왕궁면제석사지로359,
4198,익산,㈜쿨테이너,임관빈,전북,"우레탄판넬, 저온저장고",익산시황등면도선길67,www.cooltainer.co.kr
4199,익산,㈜은성식품,김형귀,전북,국수,익산시여산면수인길129,www.eunsungfood-shop.co.kr
4200,익산,(유)대일개발,박기호,전북,골재,익산시낭산면아리랑로704,
4201,익산,㈜아이퍼글로벌,유희제,전북,"자동차부품,시트커버",익산시서동로32길43,
4202,익산,유한회사 하나석재,오민행,전북,경계석,익산시함열읍미륵사지로1098,
4203,익산,(유)범창산업,송혜숙,전북,"콘크리트벤치플룸,축구수로관,용배수로관",익산시왕궁면시대길187,
4204,익산,(유)우영산업,송영숙,전북,"표지판철주,미끄럼방지",익산시오산면오산3길16-1,
4205,익산,㈜엔씨원,김석진,전북,콘크리트 보도블럭,익산시함열읍용왕석재길30,www.ncwon.com
4206,익산,㈜누리레포츠,김정식,전북,낚시용품,익산시석암로1길41,
4207,익산,㈜태광,정진옥,전북,"특장차부품,차체용부품",익산시선화로470-22,
4208,익산,㈜태광 2공장,정진옥,전북,"특장차,자동차부품",익산시보석로6길109-22,
4209,익산,서주산업,주영호,전북,안전유리,익산시오산면번영로1858-19,
4210,익산,㈜인코테크놀로지,박종주,전북,반도체금형,익산시황등면익산대로1086,
4211,익산,(유)백산창호건설,홍재성,전북,샷시,익산시오산면만신길11,
4212,익산,일심석재,김옥수,전북,석재가공,익산시금마면무왕로1884,
4213,익산,㈜시그널웍스,유형태,전북,기기용 자동측정 제어장치,"익산시익산대로501,원광대학교창업지원센터3호",
4214,익산,㈜악어미디어,이성민,전북,"치과 모형품,점도향상제",익산시선화로63길16(익산시영등동215-50번지),akermedia.co.kr
4215,익산,㈜악어미디어(본사),이성민,전북,의료용(구강)교육자료,익산시궁동로2길6(익산시부송동1105-9번지),akermedia.co.kr
4216,익산,주식회사 성광,임성규,전북,"주방용품(스푼,나이프,포크)",익산시서동로32길44,
4217,익산,현대기공 주식회사,유성훈,전북,콘베어,익산시오산면오산로122,
4218,익산,토석산업,김병찬,전북,레미콘,익산시오산면군익로342,
4219,익산,(유)우석산업,조성진,전북,"모래,골재",익산시낭산면미륵사지로1029-3,
4220,익산,㈜아이코리안,김영천,전북,인조대리석가공,익산시옛둑길2길121-6,ikorean.com
4221,익산,유스켐㈜,이수하,전북,"수지,바인더,미끄럼방지포장재",익산시석암로1길78,usechem.co.kr
4222,익산,영농조합법인 대신웰빙미곡처리장,박영철,전북,"쌀(신동진), 찹쌀",익산시오산면남오산길70,
4223,익산,유한회사 청우건설,장연갑,전북,육상금속골조 구조재,익산시오산면평동로145,
4224,익산,㈜한국공간에너지축산,설소연,전북,"민속주,탁주",익산시왕궁면왕궁로587-9,
4225,익산,(유)나다교역,정성옥,전북,농산물세척,익산시오산면만신길4,
4226,익산,주식회사 선우,김향선,전북,재단,익산시선화로470-6,
4227,익산,유한회사 하진산업,임종선,전북,굴절및샤링h빔제조,익산시석암로3길63-36,
4228,익산,다미폴리켐㈜,김명희,전북,실리콘화합물,익산시석암로1길72,damipoly.com
4229,익산,(유)세영창호,지증안,전북,"샤시,건축자재",익산시신천1길23-4,
4230,익산,(유)드림위즈,황은영,전북,"흙콘크리트, 황토파우더, 토공사업",익산시송학동학곤로4길41,
4231,익산,(유)시원이엔지,박용석,전북,"보안장치,CCTV",익산시선화로4길59,
4232,익산,㈜영산시스템,신추연,전북,DVR디지털비디오 녹화기,익산시하나로15길45,www.young-san.co.kr
4233,익산,익산황토우영농조합법인,이하일 ,전북,한우 사료,익산시황등면죽촌길108-61,www.엔자임피드.com
4234,익산,㈜진영인터내셔날,김오곤,전북,"임가공,HOSE조립",익산시춘포로75,
4235,익산,하늘채 영농조합법인,서흥남,전북,"토마토, 파프리카",익산시낭산면오동정길98-6,
4236,익산,㈜유광드럼,유근원,전북,공드럼,익산시석암로1길149,ykdrum.co.kr
4237,익산,농업회사법인 (유)지우,이재규,전북,"파프리카, 파프리카다이스",익산시춘포면창평길51-51,
4238,익산,쌍영방적㈜,김강훈,전북,한지사,익산시약촌로8길77-10,
4239,익산,㈜일손개발,오재선,전북,"산업용난방보일러,방열기",익산시평동로518,
4240,익산,㈜일손개발,오재선,전북,보일러,익산시오산면신석길14-16,
4241,익산,위캔글로벌㈜,권영길,전북,"로타베이터,쟁기",익산시낭산면낭산농공단지길16,wecan21.com
4242,익산,㈜에이치앤지에프,신규병,전북,고추가루,익산시신기길12,
4243,익산,㈜에이치앤지에프,신규병,전북,천연혼합조제조미료,익산시신기길20,
4244,익산,㈜에이치앤지에프,신규병,전북,고추가루,익산시현영길56,
4245,익산,㈜효진산업,형우생,전북,"유압호스,유압파이프",익산시나룻가신천길38,효진.kr
4246,익산,한성테크㈜,한정현,전북,쇽업쇼바로드,익산시석암로3길79,
4247,익산,(주)메이저테크,김미숙,전북,전시 광고용 조명장치 ,익산시약촌로8길20-23,
4248,익산,㈜롬스페이스,오왕건,전북,"전자부품,전자기기",익산시춘포면마등공길218,www.romspace.com
4249,익산,㈜햇살,김용규,전북,육계,익산시영등동고봉로20길16,
4250,익산,㈜창조석재,장옥남,전북,"자연석,판석,경계석,화강석",익산시여산면가람로529-129,
4251,익산,영농조합법인 부성,오재만,전북,유기질비료,익산시왕궁면쌍제1길45,
4252,익산,(유)삼화그린웰,김성아,전북,혼합유기질,익산시왕궁면왕궁로197,
4253,익산,㈜신화대리석,양필웅,전북,석제품,익산시여산면가람로529-135,
4254,익산,㈜광산테크,김용화,전북,"FRP, 물탱크",익산시석암로13길71,www.kwang-san.co.kr
4255,익산,㈜덕성테크팩,국창수,전북,"접착테이프, 포장기자재",익산시석암로3길59,
4256,익산,(유)정진플랜트,곽영도,전북,탱크,익산시서동로46길134-31,
4257,익산,㈜이수종합상사,이진수,전북,"동칩, PVC칩",익산시석암로67,esurecycle.co.kr
4258,익산,(유)한솔나염,김혜련,전북,날염임기공,익산시석암로47,
4259,익산,㈜다사랑,박주성,전북,"치킨소스,닭임가공,강정소스",익산시석암로17길140,dasarang.com
4260,익산,㈜건아,김용삼,전북,"우레아탱크,밧데리케이어,자동차용사출품",익산시왕궁면궁성로630,
4261,익산,㈜코스켐,최재환,전북,"왁스,광택제,세정제",익산시보석로6길120,coschemwax.com
4262,익산,㈜대동철강,최인범,전북,철강재,익산시목천로2길73,daedong-steel.com
4263,익산,㈜코튼퀸,조순희,전북,메리야스원단,익산시동산동1005-5번지(익산시평동로828(동산동)),
4264,익산,(유)콘원,김영순,전북,콘크리트혼화제,익산시낭산면진북로554-34,
4265,익산,㈜옵토하이텍,송중석,전북,광소자LED,익산시동서로5113층,www.optohitec.co.kr
4266,익산,주식회사 오엔,김대현,전북,"숙취해소음료,간질환개선제",익산시왕궁면제석사지로119-4,bravon.co.kr
4267,익산,(유)재건콘크리트,임태승,전북,"맨홀,배수로",익산시왕궁면우주로193,
4268,익산,㈜한라화스너,김봉원,전북,"자동차 부품(볼트, 너트, 가공품)",익산시석암로13길33,
4269,익산,(유)코모도무역,김준환,전북,재활용의류,익산시함라면함라3길3-10,
4270,익산,㈜드림스틸,문용호,전북,"철강재도소매,가공",익산시석암로3길146,
4271,익산,㈜썬웨이,김택석,전북,닭가공식품,익산시고봉로22길15(영등동),
4272,익산,㈜모던쥬얼리,김기애,전북,"14k, 18k 주얼리, 순금주얼리",익산시선화로63길5-2,
4273,익산,㈜동부이엔지,이경이,전북,태양광 발전장치류,익산시삼기면삼기농공단지길6-30,
4274,익산,㈜진산골재,신일,전북,조경석,익산시낭산면아리랑로700,
4275,익산,㈜나노포커스레이,윤권하,전북,"phion, meteor",익산시약촌로133,www.nfr.kr
4276,익산,㈜엘엔씨에이아이,이환철,전북,의료용엑스선촬영장치,"익산시약촌로133,2층",nfr.kr
4277,익산,(주)엠아이티,박점규,전북,"광학기기, 자동차용 트레일러부품",익산시하나로3길20,www.mit.co.kr
4278,익산,(유)해원,강양규,전북,건강식품,"익산시약촌로160,3층301호",
4279,익산,(유)다웅석재,박창수,전북,석재가공,익산시함열읍박전길43-11(석매리),
4280,익산,KC바이오자원,김상철,전북,단미사료,익산시하나로48-26,
4281,익산,㈜이십일세기테크,김두곤,전북,자동차부품,익산시낭산면낭산농공단지길13(석천리),
4282,익산,(유)유림과학,김석주,전북,농.공업용 필름,익산시석암로9길123,
4283,익산,㈜다올,이윤섭,전북,판재,익산시황등면석재단지길99,
4284,익산,(유)온누리친환경 영농조합법인,김연화,전북,"대파,당근",익산시낭산면소도1길18-35,
4285,익산,농업회사법인㈜ 세인식품,고양곤,전북,"치킨무, 다듬무",익산시왕궁면푸드폴리스로161,www.sanefood.co.kr
4286,익산,농업회사법인㈜ 세인식품,고양곤,전북,"치킨무, 다듬무",익산시왕궁면호남로1074,www.sanefood.co.kr
4287,익산,미미산업,이승택,전북,도정,익산시강경1길65-35,
4288,익산,㈜다고내푸드,김강용,전북,"소스, 파우다, 일반가공식품",익산시왕궁면동촌리764번지,www.dagonefood.kr
4289,익산,㈜다고내푸드,김강용,전북,"소스, 파우다, 일반가공식품",익산시심암길14,www.dagonefood.kr
4290,익산,㈜금화,황칠성,전북,"골판지상자,칼라박스",익산시춘포면노적1길50,
4291,익산,(유)예주월드,정습임,전북,"아이스크림기계, 슬러시기계, 자동판매기","익산시약촌로8길20-23,1호301호",
4292,익산,㈜진우에스엠씨,이준호,전북,"고소작업차,무인파괴방수차,소형사다리차",익산시춘포면석암로353,jinwoosmc.com
4293,익산,㈜현스틸,조종현,전북,절단,익산시왕궁면농공단지길32-33,
4294,익산,㈜새롬,명미순,전북,식품포장지.마스크포장지,익산시왕궁면왕궁농공단지길45,saerom.biz
4295,익산,㈜우리엔지니어링,하창수,전북,반도체부품,익산시춘포로65,
4296,익산,(유)영광테크,문종덕,전북,건조기부품,익산시선화로470-18,
4297,익산,(유)선진철망산업,박선옥,전북,철망,익산시황등면후정4길58-2,
4298,익산,㈜두연테크,문은주,전북,"배전반,분전반,자동제어",익산시동천로13길47,
4299,익산,㈜중앙전기,김인영,전북,자동세차기,익산시옛둑길53,
4300,익산,(주)엠케이우드,백현수,전북,"합선목재, 재생목재",익산시왕궁면송선길12,
4301,익산,㈜신광전자,이주현,전북,"화재수신기, 중계기, 감지기",익산시동서로10길41,
4302,익산,반도호이스트산업㈜,윤수기,전북,호이스트,익산시왕궁면왕궁로273,www.bdhoist.kr
4303,익산,한국식연㈜,김민선 ,전북,"절임식품류, 청국장",익산시평동로14길33,
4304,익산,참드레,황수환,전북,농산물,익산시번영로1길25,
4305,익산,유천영농조합법인,이우석,전북,배합사료,익산시예둑2길153,
4306,익산,영농조합법인 참농,이진규,전북,유기질비료및 상토제조업,익산시왕궁면건너들길173,nw0123@hanmail.net
4307,익산,㈜태원,이기영,전북,레이저컷팅,익산시목천로16길27,
4308,익산,㈜이마젠코리아,이상진,전북,"출력용SW, 그래픽SW, 인쇄(제조)","익산시인북로116,3층",www.imagen.or.kr
