순번,회사명,공장주소,전화번호,대표업종번호,업종명,종업원수,생산품
2998,삼미산업,부산광역시 강서구 공항로533번길 354-6 (대저2동),051-831-5981,16221,목재문 및 관련제품 제조업 외 5 종,7,"목재문, 목재가구 등"
720,(주)세일,부산광역시 강서구 녹산산단381로86번길 35 (송정동),051-973-0591,16221,목재문 및 관련제품 제조업 외 4 종,26,목재문 외
3533,씨티(CT),부산광역시 강서구 녹산화전로 32 (송정동),051-971-9091,16221,목재문 및 관련제품 제조업 외 4 종,7,"목재가공, 문틀제작"
4356,주식회사 삼미산업,"부산광역시 강서구 녹산산업북로 348, A-1 (송정동) 외 1필지",051-831-5981,16221,목재문 및 관련제품 제조업 외 4 종,21,"목재문, 목재창 등 목재제품"
4490,주식회사 우석,부산광역시 강서구 녹산산업북로 348 (송정동),,16221,목재문 및 관련제품 제조업 외 4 종,5,"목재문, 목재창 등"
124,(주)금호창호,"부산광역시 강서구 울만로25번길 103-9, 외 2필지 (대저2동)",051-506-4915,16221,목재문 및 관련제품 제조업 외 2 종,14,"목재문,창호,데크재,가구 등"
494,(주)보광,부산광역시 강서구 녹산산단381로12번길 17 (송정동),051-831-9000,16221,목재문 및 관련제품 제조업 외 2 종,14,"건축용 문틀,도어,가구"
3702,엘코미(주),부산광역시 강서구 녹산산단381로 13 (송정동),051-831-0243,16221,목재문 및 관련제품 제조업 외 2 종,3,"목재문,가구등"
4000,"윤.앤,하우징",부산광역시 강서구 울만로25번길 103-7 (대저2동),051-506-5783,16221,목재문 및 관련제품 제조업 외 2 종,3,"목재문,창 외 가공품"
4489,주식회사 우미산업,부산광역시 강서구 울만로 23 (대저2동),051-714-5312,16221,목재문 및 관련제품 제조업 외 2 종,7,"목재문, 창 외 가공품"
5413,효원산업,부산광역시 강서구 녹산산단381로 13 (송정동),051-831-3000,16221,목재문 및 관련제품 제조업 외 2 종,5,"문틀,도어,가구,목재파렛트"
2276,대양종합인테리어,부산광역시 강서구 대저중앙로393번길 141 (대저1동),051-973-4551,16221,목재문 및 관련제품 제조업,5,"몰딩,목창호"
4385,"주식회사 세일(SEIL,CO. , LTD.)",부산광역시 강서구 신포길83번길 15-1 (명지동) 외 1필지,051-973-0591,16221,목재문 및 관련제품 제조업,25,목재문
1262,(주)지산산업,부산광역시 강서구 녹산산단381로12번길 13-17 (송정동),051-831-4567,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업 외 2 종",15,"탄약목상자,목재 파렛트,판재"
4626,주식회사 피에스씨코리아,부산광역시 강서구 생곡산단1로 51 (생곡동),070-4169-9117,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업 외 1 종",10,상자
145,(주)네팝코리아,부산광역시 강서구 과학산단1로103번길 33(지사동),051-973-7427,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",2,목재상자
192,(주)대동물류포장,"부산광역시 강서구 녹산산업중로 235, (주)대동물류포장 (송정동)",051-973-5425,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",4,나무 상자
634,(주)서진수출포장,부산광역시 강서구 녹산화전로 38 (송정동),051-926-0800,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",26,포장용 상자
1300,(주)창신피앤티,부산광역시 강서구 낙동남로666번길 37 (녹산동),051-974-8223,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",10,"목상자,파렛트"
1301,(주)창신피앤티,부산광역시 강서구 낙동남로666번길 37-1 (녹산동),051-974-8224,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",10,목상자
1833,강서산업,부산광역시 강서구 세산길 314 (미음동),051-971-0539,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",3,PALLET 등
1842,강천산업 주식회사,,,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",7,수출용 목재 포장 상자 등
2201,대동목재포장,부산광역시 강서구 호계로145번길 20-7 (죽동동),,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",5,"목상자, 파레트"
2399,도광산업포장,부산광역시 강서구 상덕로119번길 42 (강동동),051-264-9317,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",9,목상자
2481,동아우드,부산광역시 강서구 식만로 13-36 (죽림동),051-973-2600,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",10,목재포장용상자
2642,라온수출포장,부산광역시 강서구 녹산산단261로87번길 10 (송정동),051-973-9028,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",2,"목포장, 목파렛트"
3015,삼성케미컬,부산광역시 강서구 제도로1002번길 34-1 (강동동),,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",5,"목재포장,BOX"
3025,삼영목재산업,부산광역시 강서구 신포길 275 (명지동),051-973-6032,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",4,"목상자, 파레트"
3043,삼우수출포장 주식회사,"부산광역시 강서구 녹산산단382로14번길 32, B동(전체)(송정동)",051-941-4990,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",0,수출포장용 목상자(파레트)
3316,세창수출포장,부산광역시 강서구 호계로 39 (죽림동),051-971-5418,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",5,"목재상자, 목재파레트"
3377,승평수출포장,부산광역시 강서구 녹산산단407로 31 (송정동),051-831-9155,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",5,목재상자등
3378,승평수출포장,부산광역시 강서구 녹산산단381로12번길 13-20 (송정동),051-831-9155,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",6,목재포장용상자
3481,신한수출포장,부산광역시 강서구 식만로93번길 25 (죽림동),,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",4,수출용목재 포장용상자
3780,영진포장산업,부산광역시 강서구 과학산단2로19번길 100-68 (지사동),051-941-9372,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",5,포장용 상자
3916,원남목재포장,부산광역시 강서구 봉죽길482번길 296 (죽동동),051-973-2354,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",10,목재 포장박스
4461,주식회사 에프우드텍,부산광역시 강서구 녹산화전로 23 (송정동),,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",4,파레트
4648,주식회사 현대기업,부산광역시 강서구 녹산산단381로12번길 69 (송정동),051-412-4074,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",8,"목재상자,팔레트"
4822,청도목재포장,부산광역시 강서구 대저동서로 243 (대저2동),051-941-2030,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",6,수출용 목재상자제조업
5065,팔도목재,부산광역시 강서구 세산길 318 (미음동),051-973-3265,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",11,"목재상자, PALLET"
5292,해성포장기술,부산광역시 강서구 송정길100번길 8 (송정동),051-972-3878,16232,"목재 포장용 상자, 드럼 및 유사용기 제조업",2,목재 포장 상자
2781,미래우드,부산광역시 강서구 호계로 32 (죽림동),051-941-1190,16291,목재 도구 및 주방용 나무제품 제조업,10,주방용 및 식탁용목제품
3162,선영목재,부산광역시 강서구 호계로145번길 20-11 (죽동동),,16291,목재 도구 및 주방용 나무제품 제조업,3,목재(대패)가공
4242,주식회사 대명우드,부산광역시 강서구 신포길83번길 16 (명지동),051-271-3203,16231,목재 깔판류 및 기타 적재판 제조업 외 7 종,10,"목재 파렛트, 목재 깔판류 등"
3960,유명목재산업,부산광역시 강서구 신포길83번길 14 (명지동),051-271-3232,16231,목재 깔판류 및 기타 적재판 제조업 외 5 종,4,"목재깔판류,일반제재업,제재목,디자인형울타리,수상구조물(목선)"
205,(주)대림목재포장,부산광역시 강서구 녹산산단407로 19 (송정동),051-831-1234,16231,목재 깔판류 및 기타 적재판 제조업 외 2 종,11,"목상자,파렛트"
2215,대림목재포장,부산광역시 강서구 녹산산단407로 19 (송정동),051-831-1234,16231,목재 깔판류 및 기타 적재판 제조업 외 2 종,11,"목상자,파렛트"
2296,대원그린텍(주),부산광역시 강서구 녹산산단382로59번길 21 (송정동),051-831-0660,16231,목재 깔판류 및 기타 적재판 제조업 외 1 종,11,"목포장, 파레트"
267,(주)대현우드,부산광역시 강서구 녹산화전로 8 (송정동),051-831-1066,16231,목재 깔판류 및 기타 적재판 제조업,8,"목재 파렛트, 목재주택자재"
268,(주)대현우드,부산광역시 강서구 녹산산단381로12번길 68 (송정동),051-831-1066,16231,목재 깔판류 및 기타 적재판 제조업,8,제재목
1771,MK목재산업,부산광역시 강서구 녹산산업중로 63 (송정동),051-646-8513,16231,목재 깔판류 및 기타 적재판 제조업,1,목재품(파렛트)
1967,국제로지스틱(주),부산광역시 강서구 녹산산단382로50번길 52 (송정동),051-941-5047,16231,목재 깔판류 및 기타 적재판 제조업,6,목제파렛트
2577,두림우드,부산광역시 강서구 가락대로 280 (송정동),,16231,목재 깔판류 및 기타 적재판 제조업,2,"깔판류,적재판"
2586,두양목재,부산광역시 강서구 낙동남로622번길 29 (녹산동),051-301-4591,16231,목재 깔판류 및 기타 적재판 제조업,3,목재파렛트 제조
4865,케이에스목재,부산광역시 강서구 녹산산단381로12번길 76 (송정동),051-832-1862,16231,목재 깔판류 및 기타 적재판 제조업,35,목재파레트
5283,해동우드,부산광역시 강서구 낙동북로126번길 24 (강동동),051-972-4239,16231,목재 깔판류 및 기타 적재판 제조업,2,"파렛트,목재포장"
483,(주)백산,부산광역시 강서구 녹산산단382로14번가길 10 (송정동),051-832-0044,15110,모피 및 가죽 제조업,54,인조가죽
833,(주)썬티엘씨,"부산광역시 강서구 녹산산업중로192번길 29, (송정동,1551-16) (송정동)",051-266-8661,15110,모피 및 가죽 제조업,8,신발용 가죽
1144,(주)이앤알,부산광역시 강서구 녹산산단262로59번길 43 (송정동),051-831-9302,15110,모피 및 가죽 제조업,13,합포원단
1759,K&C산업,부산광역시 강서구 낙동남로666번길 17-2 (녹산동),051-973-3461,15110,모피 및 가죽 제조업,2,피혁
4975,태양상사,부산광역시 강서구 공항로1347번길 102-1 (대저1동),051-973-9794,15110,모피 및 가죽 제조업,10,안전보호구용 피혁품
458,(주)모노모빌리티,부산광역시 강서구 낙동남로533번길 99 (녹산동),051-973-3888,31921,모터사이클 제조업 외 6 종,8,"전기이륜차, 농업 및 임업용 기계, 이차전지, 농업용 기계, 모터사이클, 전기식 이동수단, 자전거, 운송장비"
2079,김해산업사,부산광역시 강서구 식만로 13-42 (죽림동),,13212,모직물 직조업,2,세폭직물
5087,풍원섬유,부산광역시 강서구 대저중앙로348번길 15-6 (대저1동),051-303-3904,13211,면직물 직조업 외 2 종,1,원단
223,(주)대성테크,부산광역시 강서구 녹산산단261로74번길 33 (송정동),051-831-4440,13211,면직물 직조업 외 16 종,45,"철모, 화이바,원단,천막"
597,(주)삼일섬유,부산광역시 강서구 녹산산업중로 191-7 (송정동),051-301-7458,13211,면직물 직조업 외 1 종,25,"면직물,합성직물"
295,(주)동남섬유,부산광역시 강서구 울만로25번길 188 (대저2동),051-971-0461,13211,면직물 직조업,4,"면직물,마직물"
152,(주)농심 녹산공장,부산광역시 강서구 녹산산단261로73번길 48 (송정동),051-329-4100,10820,"면류, 마카로니 및 유사식품 제조업 외 1 종",205,"라면,스낵 외 "
2268,대아식품,부산광역시 강서구 식만로259번길 52 (식만동),051-335-1109,10820,"면류, 마카로니 및 유사식품 제조업 외 1 종",4,국수
2851,봉평제분,부산광역시 강서구 대저로221번나길 22-13(대저1동),,10820,"면류, 마카로니 및 유사식품 제조업",3,"메밀가루, 콩국물 등"
4125,정원식품,부산광역시 강서구 체육공원로26번길 72 (대저1동),051-262-3430,10820,"면류, 마카로니 및 유사식품 제조업",3,칼국수
2935,부원아이티 주식회사,"부산광역시 강서구 체육공원로6번길 46, 2층 (대저1동)",051-332-1600,26111,메모리용 전자집적회로 제조업 외 23 종,10,"CCTV, 소프트웨어 등"
383,(주)디앤비,,,26111,메모리용 전자집적회로 제조업,0,"제어장치, 카메라, 전시기"
3570,암행어사 온돌침대,부산광역시 강서구 체육공원로6번길 211 (대저1동),051-305-0999,32011,매트리스 및 침대 제조업,11,"돌침대, 흙침대"
4847,체이스침대,부산광역시 강서구 대저동서로61번길 21 (대저1동),051-971-9440,32011,매트리스 및 침대 제조업,4,"침대, 매트리스"
4545,주식회사 젠,부산광역시 강서구 가달2로 66 (생곡동),051-442-1235,27211,"레이더, 항행용 무선기기 및 측량기구 제조업 외 7 종",15,"항로표지 장비용품, 해양기상관측부이, 부표, 선박용 방현재 등"
2655,로카디(주),부산광역시 강서구 미음동 1528-4번지,,27211,"레이더, 항행용 무선기기 및 측량기구 제조업 외 4 종",7,"항공기 부품, 군용차량용품 외"
