 연번 , 업종 ,업체명,소재지,주생산품,종업원수(명),전화번호
5229,32021,광일산업,광주광역시 광산구 하남지실길 255-34  ,"주방가구, 싱크대, 식탁 등 제조",2,
5230,25114,주식회사 대성테크,광주광역시 광산구 임곡로 691-6  ,해상금속구조물제조,3,062-381-6264
5231,25112,(주)디자인기린1공장,광주광역시 광산구 침산안길 18  ,판넬,11,062-575-0452
5232,17222,은총산업,광주광역시 광산구 평동산단로 235  ,판지제 상품 포장용기 제조,1,
5233,29294,(주)샵테크*,광주광역시 광산구 평동로803번길 43-13  ,"주형 틀, 산업용 모형, 프레스용금형 등 제조",8,062-942-6956
5234,20203,메탈링크(주),광주광역시 광산구 평동산단외로 197  ,"폐플라스틱 원료, 폐플라스틱",10,062-514-6233
5235,30332,오토모터스,광주광역시 광산구 평동산단8번로 14-4  ,발전기 제조,6,062-236-2050
5236,22249,대영산업,광주광역시 광산구 평동로803번길 117-80  ,"각종 기계, 장비 등의 제품의 조립용 구성품.내장품 등 제조",1,
5237,25923,(주)미보,광주광역시 광산구 평동로803번길 46  ,"173, 비닐류 자재입고, 도장",48,062-946-7000
5238,34019,광명 브레이카,광주광역시 광산구 하남산단10번로 129  ,산업용기계,1,
5239,30331,지산기어,광주광역시 광산구 하남산단6번로 46-15  ,기어제조,1,062-953-7318
5240,22251,정오자원,광주광역시 광산구 하남산단3번로 14-18  ,제작,2,
5241,30399,대산기업,광주광역시 광산구 하남산단8번로 127-30  ,신품부품제조,1,062-513-7007
5242,30332,동아정밀,광주광역시 광산구 하남산단10번로 115-28  ,자동차엔진용부품제조,1,062-953-9727
5243,22249,유동정밀(주),광주광역시 광산구 하남산단9번로 39-7  ,플라스틱 의뢰받아 제조,15,
5244,22249,(유)진하정밀,광주광역시 광산구 진곡산단4번로 51-26  B동 ,"플라스틱 원재료, 사출",18,
5245,27199,(주)써지코어,광주광역시 광산구 진곡산단5번로 43-10  ,써지 트렉터,18,062-714-3870
5246,25111,단열창호,광주광역시 광산구 하남산단4번로 169  가동 ,"단열창호,제조",4,
5247,29294,두레테크,광주광역시 광산구 진곡산단중앙로 157  ,"주형 틀, 산업용 모형 등 제조",1,
5248,22249,케이제이씨엠씨,광주광역시 광산구 하남산단3번로 14-45  ,"플라스틱 성형물입고, 조립",10,062-952-2722
5249,29294,포러스,광주광역시 광산구 진곡산단4번로 51-7  ,자동차부품,1,062-710-0826
5250,22251,주식회사 지엔앤 지점,광주광역시 광산구 손재로287번길 134-20  ,스티로폼제조,6,
5251,22241,주식회사 은성하이텍,광주광역시 광산구 하남산단6번로 46-14  ,"플라스틱 원재료입고, 성형",29,062-952-6736
5252,27216,유진FA,광주광역시 광산구 임곡로 643  주1동 1호,자동화기계,1,
5253,25924,한별,광주광역시 광산구 진곡산단3번로 71-23  ,절삭 가공,3,
5254,25999,가인정밀,광주광역시 광산구 하남산단6번로 73-9  ,장식용토,1,
5255,25913,세호기계공업,광주광역시 광산구 용아로 493  2동 ,자동차부품,1,
5256,17212,(주)무진,광주광역시 광산구 평동산단2번로 92  ,"골판지용종이 후렉소인쇄(상표등), 배가(접착)",14,062-952-2277
5257,22259,이화케미칼,광주광역시 광산구 평동옥동로 82  ,우레탄원료배합,2,062-944-9022
5258,25111,(주)에이팩스,광주광역시 광산구 평동산단7번로 42-3  ,"알루미늄새시 재료투입, 절단",13,062-943-8400
5259,29169,광주호이스트,광주광역시 광산구 연산로 323  ,호이스트크레인 제조,4,062-943-2164
5260,22241,오양물산(주),광주광역시 광산구 용아로 534-26  B동 ,"엔지니어링플라스틱, 특수벨트 원재료, 설계",15,
5261,24199,(주)지우스텐레이져,광주광역시 광산구 임곡로 604  ,"철판 철판입고, 레이져가공",19,062-954-9904
5262,30399,세븐오토파츠,광주광역시 광산구 진곡산단2번로 4  B동 ,"자동차용 소음기, 배기관, 안전벨트 등 신품 제조",3,062-955-3800
5263,29172,에스이노베이션,광주광역시 광산구 하남산단3번로 14-41  ,에어컨부품(냉난방),6,062-382-8400
5264,22249,성현화학,광주광역시 광산구 손재로 436-74  ,플라스틱제품공장 플라스틱물질 성형,15,062-962-9120
5265,29142,대성샤프트,광주광역시 광산구 하남산단6번로 73-9  ,산업기계 부품,4,062-952-0531
5266,29141,무진중공업(주),광주광역시 광산구 하남산단6번로 9-6  ,베어링(설비기계부품),8,062-952-2771
5267,25924,태웅와이어,광주광역시 광산구 하남산단천변좌로 45  나동 ,"철강, 비철금속제품 생산",3,062-952-3227
5268,29174,두영실업(주)2공장,광주광역시 광산구 하남산단6번로 29  ,플라스틱 공기청정기부품제조,6,062-955-6891
5269,29223,삼현정공,광주광역시 광산구 손재로 368-11  ,"선반, 밀링 머신 등  제조",1,
5270,25914,(주)한영정공,광주광역시 광산구 하남산단4번로 22  ,"철판 원재료투입, 프레스",30,062-953-0828
5271,22249,와이테크,광주광역시 광산구 하남산단천변좌로 69  다동 ,플라스틱 발포 성형제품,5,062-962-9978
5272,25923,아세아에칭,광주광역시 광산구 진곡산단5번로 70  ,금속표면처리,6,062-716-0287
5273,17212,(주)우성지엔드피,광주광역시 광산구 진곡산단4번로 31-32  ,골판지제조,3,062-943-8066
5274,22232,앤팩토리,광주광역시 광산구 진곡산단중앙로 178  3동 ,"플라스틱제 포장.운반용 용기, 마개, 뚜껑 등 제조",6,
5275,29172,K테크,광주광역시 광산구 하남산단8번로 127-30  가동 ,에어컨부품,2,
5276,13224,우수기업,광주광역시 광산구 사암로 519  ,"천막, 텐트 등 제조",1,062-955-5060
5277,24212,주식회사 모비우스,광주광역시 광산구 용아로 481  B동 ,알루미늄 합금 등 제조,3,
5278,25924,대영정밀기계,광주광역시 광산구 사암로 435-3  ,기게부품,1,062-952-3336
5279,25924,현자테크,광주광역시 광산구 용아로 481  B동 2층 ,조명부품제작,3,062-941-2085
5280,25924,수화정밀,광주광역시 광산구 하남산단4번로 123-17 화천기공(주)내 ,절삭가공,1,062-950-1631
5281,29294,주식회사 진도금형,광주광역시 광산구 진곡산단2번로 83  204호,내부 부속품,1,062-953-7346
5282,29294,하나이엔지,광주광역시 광산구 하남산단3번로 116  ,기계부품,1,
5283,29294,주성테크,광주광역시 광산구 하남산단4번로 131-27  ,금형(기계부품),1,062-955-6674
5284,28123,OR SUS TEM,광주광역시 광산구 진곡산단2번로 39-12  ,"자도화 설비, 컨트롤러 제작",5,062-956-7026
5285,33920,포파스코리아,광주광역시 광산구 하남산단4번로 65  ,테이프안전커터기,1,
5286,22112,(주)화승산업*,광주광역시 광산구 손재로 368-9 A ,중고타이어재생,8,
5287,25924,탑시스템,광주광역시 광산구 용아로 493  1동 ,자동화기계부품,5,062-955-6398
5288,25924,글로벌,광주광역시 광산구 용아로 493  2동 ,자동제어기부품,1,
5289,29173,(주)에어패스,광주광역시 광산구 진곡산단4번로 67-27  가동 ,산업사용자에게 제조,24,062-382-4543
5290,28421,신호테크,광주광역시 광산구 용아로 717  ,"LED, PBC 자재입고, 조립",48,
5291,29199,세도산업,광주광역시 광산구 하남지실길 167  ,농기계부품,1,062-372-1434
5292,29131,주식회사 대진중전기,광주광역시 광산구 하남산단3번로 130  ,모터펌프 제조,4,062-956-4113
5293,25911,국제금속,광주광역시 광산구 하남산단10번로 128  ,레이저가공,1,062-523-3382
5294,22299,주식회사 마루텍,광주광역시 광산구 하남산단6번로 9-6  ,냉장고 부속 플라스틱제조,3,062-955-6470
5295,28909,YK테크,광주광역시 광산구 하남산단2번로 110  ,전기전자제품 제조,9,
5296,22232,주식회사 엘케이피엔에스,광주광역시 광산구 진곡산단1번로 73  2동 ,"플라스틱제 포장.운반용 용기, 마개, 뚜껑 등 제조",3,062-951-1562
5297,25924,스틸리,광주광역시 광산구 손재로287번길 77  공장C동 1호,철재구조물,2,
5298,29161,헤븐인즈,광주광역시 광산구 진곡산단3번로 41-27  ,산업용전동운반기계 제조,1,062-433-3554
5299,22241,유한회사 영신테크,광주광역시 광산구 진곡산단1번로 43  A동 ,부품제조,4,062-952-3984
5300,22199,주식회사광진테크,광주광역시 광산구 하남산단7번로 46  ,"고무 원재료, 배합",20,062-954-2070
5301,22231,동연포장산업,광주광역시 광산구 손재로 392  ,포장지제조,8,
5302,22249,(주)세영글로텍,광주광역시 광산구 진곡산단1번로 71  ,플라스틱물질을 가지고 냉장고 내장품등을 생산,10,062-955-4788
5303,28123,백광이앤지,광주광역시 광산구 진곡산단중앙로 179  ,제작,8,062-954-0644
5304,25924,영일기계산업,광주광역시 광산구 진곡산단3번로 41-34  ,산업기계,1,062-951-6801
5305,18119,효성인쇄,광주광역시 광산구 손재로 368-42  ,인쇄,9,062-959-1177
5306,13221,조은산업,광주광역시 광산구 하남산단2번로 128-1  ,자동차시트제조,5,062-952-6044
5307,32029,BJ가구,광주광역시 광산구 동곡신기길 39  ,장롱,4,
5308,34019,송정 농기계,광주광역시 광산구 요기동 298-9,"산업용 보일러, 농업용 기계, 항공기 부품 등 수리",2,
5309,28123,세움산전,광주광역시 광산구 용동길 47  ,"속도 조정기, 배전기 부분품 등 제조",8,062-945-2538
5310,30399,대경이노텍(주),광주광역시 광산구 평동로803번길 151  ,자동차부품제조,7,
5311,26299,성보테크,광주광역시 광산구 평동산단외로 163  ,전자부품 제조,1,
5312,33920,광영 도장&출력,광주광역시 광산구 산정공원로 39  ,도장.출력,1,
5313,10793,농업회사법인이조은산소(주),광주광역시 광산구 평동산단6번로 102-14  ,"콩나물, 숙주나물 원재료입고, 가공",10,062-9743-0001
5314,25119,(주)무빙월텍,광주광역시 광산구 여대길 191  ,금속제 조립식 건물 및 그 부분품 제조,3,062-942-1156
5315,34011,제이솔루션,광주광역시 광산구 하남산단4번로 95-23  ,"건설,광업용기계장비부품",1,
5316,29294,서진테크,광주광역시 광산구 진곡산단4번로 67-15  ,주형 및 기계부품금형 제조,1,
5317,22211,(주)미래티앤씨,광주광역시 광산구 하남산단9번로 33  ,플라스틱 성형품 및 가공품 제조,6,062-412-4614
5318,22299,(주)아성,광주광역시 광산구 하남산단3번로 14-55  ,플라스틱 제품제조,5,062-954-1350
5319,23911,유일스톤,광주광역시 광산구 장수길 68-11  ,가공,1,
5320,28123,휴&텍,광주광역시 광산구 용아로 493  1동 ,자동제어반 제조,3,062-714-2455
5321,22249,무등스크린2공장(주),광주광역시 광산구 진곡산단3번로 71-31  ,삼성전자 에어컨 외관부품(아세이 판넬아울렛),11,062-951-7444
5322,29294,다한테크,광주광역시 광산구 진곡산단5번로 70  ,캠 주형,1,
5323,22251,(주)하선테크,광주광역시 광산구 하남산단3번로 14-21  ,스티로폼 등 증기로 부풀린 발포 성형제품 제조,4,062-951-6991
5324,22249,성진산업,광주광역시 광산구 손재로 392  ,냉장고부품,4,
5325,25113,엔오테크,광주광역시 광산구 하남산단3번로 126-12  ,"교량.탑 조립 구조재, 철골 조립 육상 구조재 등 제조",4,
5326,30400,(주)일정,광주광역시 광산구 손재로 512-49  ,"디프캐리어/케이스, 어퍼암",19,062-951-8814
5327,22249,(주)삼오텍,광주광역시 광산구 하남산단2번로 9  ,"플라스틱 원재료투입, 사출",53,062-600-3812
5328,17212,주식회사 성산포장,광주광역시 광산구 하남산단1번로 117  ,골판지박스,6,062-952-5671
5329,29199,누리기술,광주광역시 광산구 하남산단천변좌로 117  ,자동화튀김장치 커버,1,
5330,25924,플라파밍,광주광역시 광산구 하남산단8번로 148-10  ,전자기계부품,1,
5331,25924,하남공업레이져(주),광주광역시 광산구 하남산단1번로 131  ,"철판 레이져, 절단",15,062-955-9690
5332,29172,대진이엔지,광주광역시 광산구 평동로803번길 158-11  ,에어컨부품제조(가스식 ),8,
5333,10309,농업회사법인 주식회사 유기농마루,광주광역시 광산구 평동산단5번좌로 87  ,과실쥬스,23,
5334,30320,서광산업유한회사*,광주광역시 광산구 평동산단3번로 105  ,자동차 부품 서비스,24,062-943-4936
5335,26299,(주)디에이치정공,광주광역시 광산구 평동산단2번로 181  ,"철판, 유리 가공, 검사",70,062-960-1800
5336,20203,대흥산업,광주광역시 광산구 평동산단외로 183  ,"재생플라스틱 분쇄, 성형",11,062-955-5757
5337,25913,근형산업,광주광역시 광산구 평동산단로 225-24  ,자동차부품,1,062-945-2752
5338,25914,대호산업,광주광역시 광산구 평동산단로 225-10  ,산업기계부품제조,1,
5339,25112,태영산업,광주광역시 광산구 목련로 70  2층 ,철구조물제작설치,2,
5340,25999,새하ENG,광주광역시 광산구 사암로340번길 30 영천마을주공아파트 1011동 1005호,"상패, 버클, 사진틀, 현금함 등 제조",3,
5341,28119,유한회사 화인이앤지,광주광역시 광산구 산정공원로10번길 14  1층 ,전기변화 장치 제조,1,
5342,24191,신소재산업(주) 광주공장*,광주광역시 광산구 손재로 376-11  ,플라스틱 부품 가공업,10,062-953-1155
5343,29294,에스엠테크,광주광역시 광산구 하남산단8번로 127-26  A동 ,금형 및 금형주강가공,1,
5344,22232,서경엔씨티,광주광역시 광산구 손재로 436-39  다동 ,플라스틱케이스,3,062-961-9275
5345,20499,나이스방수,광주광역시 광산구 하남산단10번로 135  B동 ,방수제,1,062-351-0351
5346,30320,서해정밀,광주광역시 광산구 하남산단6번로 21-9  ,자동차 차체용 부품,1,
5347,29294,테크원,광주광역시 광산구 진곡산단5번로 43-9  ,금형 제조,1,
5348,22249,대흥산업,광주광역시 광산구 하남산단8번로 127-30  4호,가정용가전부품,5,
5349,30391,주식회사 용진기업,광주광역시 광산구 손재로 368-6  ,"알루미늄 주문, 소재신청",16,062-959-8047
5350,30391,주식회사 서인,광주광역시 광산구 하남산단7번로 139  B동 ,"사출원료. 조립, 검사",44,031-546-0613
5351,20201,세원케미캅,광주광역시 광산구 하남산단3번로 14-22  나동 ,천연고무 및 유사 천연검의 혼합물 제조,1,
5352,33999,대성산업,광주광역시 광산구 하남산단4번로 123-17  ,소도금,1,062-361-3131
5353,25924,명화정밀,광주광역시 광산구 하남산단1번로 73  ,자동차부품,5,062-941-0440
