구군명,제조업체명,대표자,전화번호,업종명,소재지주소,데이터기준일자
북구,정우기업,고원춘,052-288-1551,자동차 차체용 신품 부품 제조업,울산광역시 북구 모듈화산업로 71 (효문동),2025-11-26
북구,정우테크,정우승,052-296-7715,그 외 기타 전기장비 제조업,울산광역시 북구 이화1길 37 (중산동),2025-11-26
북구,정원산업,김천환,052-282-6931,자동차 차체용 신품 부품 제조업 외 1 종,울산광역시 북구 농공단지3길 21 (달천동),2025-11-26
북구,정원산업(주),김동칠,052-287-7781 293-1257,자동차 차체용 신품 부품 제조업 외 1 종,울산광역시 북구 공단길 32 (효문동),2025-11-26
북구,정원에코,허성찬,052-260-4131,배전반 및 전기 자동제어반 제조업 ,울산광역시 북구 책골길 50 (연암동),2025-11-26
북구,정일ENG,이종식,052-287-2939,그 외 자동차용 신품 부품 제조업 외 5 종,울산광역시 북구 농공단지3길 34 (달천동  (주)에스아이),2025-11-26
북구,정일엔지니어링(주),최종화,052-282-8900,그 외 기타 일반 목적용 기계 제조업 외 1 종,울산광역시 북구 농공단지4길 35 (달천동),2025-11-26
북구,정해(주),박임숙,052-287-5534,자동차용 신품 의자 제조업 외 2 종,울산광역시 북구 산성로 89 (효문동),2025-11-26
북구,정해산업,박임숙,054-746-5531,주형 및 금형 제조업,울산광역시 북구 중산산업3길 57 (중산동),2025-11-26
북구,정현산업,정장걸,052-294-3968,그 외 자동차용 신품 부품 제조업,울산광역시 북구 원연암2길 9 (연암동),2025-11-26
북구,정호기계주식회사,서영주,052-292-4867,자동차 엔진용 신품 부품 제조업 외 1 종,울산광역시 북구 매곡산업4길 65 (매곡동),2025-11-26
북구,정호테크,송태겸,,산업 처리공정 제어장비 제조업,울산광역시 북구 성혜3길 5-8 (시례동),2025-11-26
북구,제우기공(주),황인철,052-289-4422,유압 기기 제조업 외 2 종,울산광역시 북구 송도길 11 (효문동  한국정밀),2025-11-26
북구,제우용접기기,정상옥,052-283-0311,그 외 기타 전기장비 제조업,울산광역시 북구 공단길 86 (연암동),2025-11-26
북구,제이디엠,조철호,052-281-6240,배전반 및 전기자동제어반 제조업,울산광역시 북구 매곡산업4길 72 (매곡동),2025-11-26
북구,제이앤케이(주),정수환  김동철,052-700-9970,그 외 자동차용 신품 부품 제조업,울산광역시 북구 중산산업2길 22 (중산동),2025-11-26
북구,제이에이치eco,김지후,052-260-0028,그 외 자동차용 신품 부품 제조업,울산광역시 북구 모듈화산업로 81 (효문동),2025-11-26
북구,제이와이로고스,박정용,,플라스틱 필름 제조업,울산광역시 북구 산성로 40  지식산업센터 709호 (효문동),2025-11-26
북구,제이와이오토텍(주) 울산공장,진준우,054-624-1119,그 외 자동차용 신품 부품 제조업,울산광역시 북구 농공단지1길 87-10 (달천동),2025-11-26
북구,제이티 주식회사,이상문,,그 외 기타 특수 목적용 기계 제조업,울산광역시 북구 농공단지4길 59 (달천동),2025-11-26
북구,제일기공,김종선,052-289-0751,절삭 가공 및 유사 처리업,울산광역시 북구 산성로 40  지식산업센터 106호 (효문동),2025-11-26
북구,제일샷시,김병권,052-295-0106,금속 문  창  셔터 및 관련제품 제조업 ,울산광역시 북구 호계6길 8 (호계동),2025-11-26
북구,제일정공,정성영,052-288-0422,그 외 기타 금속 가공업,울산광역시 북구 산성로 40  지식산업센터 107-2호 (효문동),2025-11-26
북구,제일테크,김대봉,052-289-5642,기타 가공 공작기계 제조업,울산광역시 북구 산성로 40  지식산업센터 705호 (효문동),2025-11-26
북구,조광산업,이상도,052-293-8915,철도 차량 부품 및 관련 장치물 제조업,울산광역시 북구 호계7길 104-4 (호계동),2025-11-26
북구,조선연마공업㈜,김상웅,,연마재 제조업,울산광역시 북구 성혜3길 24 (시례동),2025-11-26
북구,조양산업(주),이원희,052-287-2993,자동차 엔진용 신품 부품 제조업 외 2 종,울산광역시 북구 효죽3길 13 (효문동),2025-11-26
북구,조우정밀,유인학,,그 외 기타 플라스틱 제품 제조업,울산광역시 북구 산성로 40  지식산업센터 207호 (효문동),2025-11-26
북구,조일공업(주),김수열,052-280-0900,자동차 차체용 신품 부품 제조업 외 1 종,울산광역시 북구 효성로 43 (효문동) (총 2 필지),2025-11-26
북구,조일기공(주),권택렬,052-288-9886,컨베이어 장치 제조업 외 1종,울산광역시 북구 매곡산업4길 7 (매곡동),2025-11-26
북구,조일제이티시,김수열,070-4178-4424,자동차 차체용 신품 부품 제조업 외 1 종,울산광역시 북구 무룡1로 57 (연암동),2025-11-26
북구,종합광고미디터,김재석,052-285-0028,간판 및 광고물 제조업,울산광역시 북구 책골길 50 (효문동),2025-11-26
북구,㈜ 도스,김경태 노윤성,052-288-7586,자동차용 신품 의자 제조업 외 2 종,울산광역시 북구 상방4길 5 (연암동),2025-11-26
북구,㈜ 영진이엔지,윤영대,,일반용 전기 조명장치 제조업,울산광역시 북구 산성로 40  지식산업센터 703호 (효문동),2025-11-26
북구,주)서린,김춘규,052-292-9572,배전반 및 전기 자동제어반 제조업,울산광역시 북구 농공단지5길 16 (달천동  그린전기(주)),2025-11-26
북구,㈜B.E.E.,김구원,052-954-9000,전기회로 개폐  보호 장치 제조업,울산광역시 북구 산성로 40  지식산업센터 806호 (효문동),2025-11-26
북구,주경테크,이상범,052-298-0741,절삭 가공 및 유사처리업 외 1 종,울산광역시 북구 모듈화산업로 81 (효문동),2025-11-26
북구,㈜국제이앤아이,황현모,052-287-1553,배전반 및 전기 자동제어반 제조업 ,울산광역시 북구 관문길 197 (천곡동),2025-11-26
북구,㈜금강에스엠,김정락,052-289-5426,그 외 자동차용 신품 부품 제조업 외 3 종,울산광역시 북구 송도길 60 (효문동),2025-11-26
북구,㈜뉴웰시스템,김영희,052-211-0360,배전반 및 전기 자동제어반 제조업 ,울산광역시 북구 관문길 38-20 (천곡동),2025-11-26
북구,㈜대성포밍,이상훈,,기타 직물제품 제조업,울산광역시 북구 산업로40  516호(지식산업센터),2025-11-26
북구,㈜대송엔지니어링,정영란,052-211-2689,절삭 가공 및 유사 처리업,울산광역시 북구 산성로 40  지식산업센터 B 120호 (효문동),2025-11-26
북구,㈜대양산기,김종환,052-298-6047,선박 구성 부분품 제조업,울산광역시 북구 매곡본길 8 (매곡동),2025-11-26
북구,㈜대천기업,이상돌,052-295-3166,기타 가공 공작기계 제조업,울산광역시 북구 농공단지3길 50 (달천동),2025-11-26
북구,㈜동아기업,홍승업,052-219-9101,내연기관 제조업,울산광역시 북구 효자로 39 (효문동),2025-11-26
북구,㈜동아기업,홍승업,052-219-9101,트레일러 및 세미 트레일러 제조업,울산광역시 북구 효성로 21 (효문동),2025-11-26
북구,㈜동아기업,홍승업,052-289-1104,선박 구성 부분품 제조업,울산광역시 북구 숙보로 21 (효문동) 외 1필지,2025-11-26
북구,㈜동아기업 2공장,홍승업,052-289-1104,선박 구성 부분품 제조업,울산광역시 북구 숙보로 22 (효문동),2025-11-26
북구,㈜동양피앤지,이영종,052-287-2595,그 외 기타 일반 목적용 기계 제조업,울산광역시 북구 산성로 40  지식산업센터 624호 (효문동) ,2025-11-26
북구,㈜두원공조,성기천,052-288-7841,그 외 자동차용 신품 부품 제조업 외 3 종,울산광역시 북구 효암로 184 (효문동  재호화성(주)),2025-11-26
북구,㈜디에스시 연암공장,조희오,052-288-1311,자동차용 신품 의자 제조업,울산광역시 북구 책골길 65 (연암동),2025-11-26
북구,㈜디엠에스,신동명,,기타가공 공작기계 제조업,울산광역시 북구 안시례길 28-1 (시례동),2025-11-26
북구,㈜베스큐브탑,박진영,,절삭 가공 및 유사 처리업,울산광역시 북구 성혜1길 35-4 (시례동),2025-11-26
북구,㈜보광,황원호,052-293-8684,그 외 기타 특수 목적용 기계 제조업 ,울산광역시 북구 매곡산업4길 57 (매곡동),2025-11-26
북구,㈜삼미기계,권병태,052-281-7844,기타 가공 공작기계 제조업,울산광역시 북구 매곡산업1길 7 (매곡동),2025-11-26
북구,㈜삼한앤컴퍼니,맹성완,052-285-2628,자동차 차체용 신품 부품 제조업,울산광역시 북구 매곡산업6길 48 (매곡동),2025-11-26
북구,주성기계,주귀동,052-292-6841,선박 구성 부분품 제조업,울산광역시 북구 괴정1길 25-14 (매곡동),2025-11-26
북구,㈜성도이엔지,최동석,052-041-532-9605,운송장비 조립용 플라스틱제품 제조업,울산광역시 북구 농공단지4길 55 (달천동),2025-11-26
북구,㈜세앙정공,박의범,,절삭 가공 및 유사 처리업,울산광역시 북구 성혜1길 23-5 (시례동),2025-11-26
북구,㈜세원테크,김와룡,,기타 기관 및 터빈 제조업,울산광역시 북구  중산산업2길 70 (중산동),2025-11-26
북구,주식회사 건우파워텍,오재태,052-289-1044,배전반 및 전기 자동제어반 제조업 외 1 종,울산광역시 북구 명촌7길 27 (명촌동),2025-11-26
북구,주식회사 경동산업,최순우,070-4104-8253,자동차용 신품 의자 제조업,울산광역시 북구 농공단지1길 82 (달천동),2025-11-26
북구,주식회사 대솔아이엠,이랑복,052-282-1037,그 외 자동차용 신품 부품 제조업,울산광역시 북구 중산산업2길 22 (중산동),2025-11-26
북구,주식회사 대호이앤지,석준범,052-283-2373,그 외 자동차용 신품 부품 제조업 외 3 종,울산광역시 북구 효산3길 28 (효문동),2025-11-26
북구,주식회사 더블유케이산업,임기성,052-716-1230,자동차용 신품 의자 제조업,울산광역시 북구 매곡산업1길 12 (매곡동  나원산업주식회사),2025-11-26
북구,주식회사 동서,이진철,052-288-1100,그 외 기타 특수 목적용 기계 제조업 ,울산광역시 북구 숙보로 17 (효문동  춘산환경),2025-11-26
북구,주식회사 디아이,박호,052-246-2333,간판 및 광고물 제조업,울산광역시 북구 명촌18길 8-1  1층  3층 (진장동),2025-11-26
북구,주식회사 메카토닉,최광일,052-912-6060,자동차 엔진용 신품 부품 제조업,울산광역시 북구 모듈화산업로 248 (연암동),2025-11-26
북구,주식회사 모던,동미광,052-295-1913,산소  질소 및 기타 산업용 가스 제조업,울산광역시 북구 제내6길13-4 (매곡동),2025-11-26
북구,주식회사 모비텍,김종한,052-285-1930,산업 처리공정 제어장비 제조업,울산광역시 북구 농공단지4길 26 (달천동),2025-11-26
북구,주식회사 미고가,성창훈,,치약  비누 및 기타 세제 제조업 외 1 종,울산광역시 북구 이화3길1 (중산동),2025-11-26
북구,주식회사 세명기업,박만수,052-246-9376,자동차 엔진용 신품 부품 제조업,울산광역시 북구 매곡산업1길 2 (매곡동  덕원산업 D동),2025-11-26
북구,주식회사 세연,김세환 김용철,052-287-2843,자동차 차체용 신품 부품 제조업,울산광역시 북구 모듈화산업로 226-1 (연암동),2025-11-26
북구,주식회사 씨에스엠,이철진,,기타 가공 공작기계 제조업,울산광역시 북구 매곡산업6길 17 (매곡동),2025-11-26
북구,주식회사 씨제이프로텍,이외규,052-286-9052,자동차 차체용 신품 부품 제조업 외 1 종,울산광역시 북구 매곡산업2길 6 (매곡동),2025-11-26
북구,주식회사 영남창호유리,김광태,052-943-0105,플라스틱 창호 제조업,울산광역시 북구 염포로 260-11 (효문동) 외 1필지,2025-11-26
북구,주식회사 우진참한우,홍정우,052-223-4118,육류 포장육 및 냉동육 가공업 (가금류 제외),울산광역시 북구 고래로2-1 (천곡동),2025-11-26
북구,주식회사 이맥스,김민국,052-289-5001 210-9913,전기회로 개폐  보호 장치 제조업,울산광역시 북구 염포로 292,2025-11-26
북구,주식회사 정명 1 2공장,이철형,052-295-8262,그 외 자동차용 신품 부품 제조업 외 3 종,울산광역시 북구 농공단지3길 25 (달천동  도림공업) (총 2 필지) 외 1필지,2025-11-26
북구,주식회사 정명 3공장,이철형,052-295-8262,그 외 자동차용 신품 부품 제조업 외 3 종,울산광역시 북구 농공단지3길 24 (달천동  한동산업),2025-11-26
북구,주식회사 진흥기술,김준수,052-286-2058,전동기 및 발전기 제조업 외 3 종,울산광역시 북구 매곡산업로 127(매곡동),2025-11-26
북구,주식회사 청호,이호준,052-272-5454,비동력식 수공구 제조업,울산광역시 북구 진장17길 21  1층 (진장동),2025-11-26
북구,주식회사 청호테크,곽종민  최문희,052-710-4658,자동차용 신품 조향장치 및 현가장치 제조업,울산광역시 북구 중산산업2길 35 (중산동  삼영기계),2025-11-26
북구,주식회사 태강산업,구원회,052-283-1469,선박 구성 부분품 제조업,울산광역시 북구 산성로 40  지식산업센터 1동 7층 723 (효문동),2025-11-26
북구,주식회사 퍼펙트플러스,조성철,052-290-5140,금속 탱크 및 저 장용기 제조업 외 1 종,울산광역시 북구 농공단지 2길 13 (달천동),2025-11-26
북구,주식회사 한로직스,이철,052-288-1700,자동차 재제조 부품 제조업,울산광역시 북구 매곡산업5길 35 (매곡동),2025-11-26
북구,주식회사 현대중기,박상희,,유압 기기 제조업 외 1 종,울산광역시 북구 효암로 292 (연암동),2025-11-26
북구,주식회사 혜성엠에이,김병욱,,주형 및 금형 제조업,울산광역시 북구 농공단지4길 40 (달천동),2025-11-26
북구,주식회사NC,송주홍,,안전유리 제조업,울산광역시 북구 모듈화산업로 11 (효문동),2025-11-26
