회사명,업종명,생산품,주소,연락처,출처파일
우리기계,절삭가공 및 유사처리업,로라관련기계부품가공,"경기도 시흥시 공단1대로 144,  시화단지 2다 202호 104 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
월드테크,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 군자천로185번길 25, 시화단지 2다 603호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
광성이엔지,유압기기 제조업,기계부품,"경기도 시흥시 공단1대로132번길 35, 정왕동 1257-10(2다 711호, 우측 1호) (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)영진모빌리티,동주물 주조업 외 2 종,자동차부품,"경기도 시흥시 마유로132번길 91, 시화단지 3라 321호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)와이에이치케이 인더스트리스,기타 주변기기 제조업,전자부품,"경기도 시흥시 마유로132번길 7, 시화공단 3라 123호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
케이테크,그 외 기타 전자부품 제조업 외 1 종,전자통신부품,"경기도 시흥시 마유로132번길 7, 3라 123호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
SJ테크,절삭가공 및 유사처리업,자동차부품,"경기도 시흥시 군자천로21번길 59,  시화단지 2바 713호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
에이치디정공(주),자동차용 금속 압형제품 제조업,"금형, 자동차부품","경기도 시흥시 공단2대로140번길 42, 2바 814호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
창대엔지니어링,자동차용 신품 동력전달장치 제조업 외 3 종,"C/BODY, GUIDE SHAFT, HINGE/HSG","경기도 시흥시 옥구천동로 98, H동 1층 106호 (정왕동, (주)성원스틸)",,경기도 시흥시_공장등록현황_20250618.csv
(주)인스텍,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",자동차용 정밀시험 측정장비,"경기도 시흥시 군자천로 59, [정왕동 2092-6 : 2마 506호] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
제일기계,기타 가공 공작기계 제조업,기계부품,"경기도 시흥시 옥구천동로 98, A동 1층 101호 (정왕동, (주)성원스틸)",,경기도 시흥시_공장등록현황_20250618.csv
성광이앤티,자동차용 금속 압형제품 제조업 외 2 종,"기계부품, 자동점멸기",경기도 시흥시 공단1대로 173 (정왕동) 2나 607-1,,경기도 시흥시_공장등록현황_20250618.csv
(주)가람테크,주형 및 금형 제조업,금형부품 가공,"경기도 시흥시 마유로 78, 시화단지 3마 801호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)대호,그 외 자동차용 신품 부품 제조업 외 3 종,"금속파스너, 안전벨트브분품",경기도 시흥시 공단1대로322번길 117 (정왕동) 3마 412,,경기도 시흥시_공장등록현황_20250618.csv
(주)유응연,유압기기 제조업 외 12 종,"기계부품 시험장비, 액체 펌프","경기도 시흥시 마유로238번길 43, 3나 207호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
프로와이어컷팅,그 외 기타 전기장비 제조업,"금형부품가공, 와이어커팅","경기도 시흥시 옥구천동로 218,(정왕동, 타원타크라 6차 지식산업센터) A동 6층 608호",,경기도 시흥시_공장등록현황_20250618.csv
신우기계,기타 직물제품 제조업,"카폴링, 기계부품","경기도 시흥시 소망공원로 323, (정왕동, 보성스퀘어원지식산업센터) 1동 5층 509호",,경기도 시흥시_공장등록현황_20250618.csv
(주)정훈금속,도금업,자동차부품,"경기도 시흥시 공단1대로131번길 41,  시화단지 2나 102호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
주영산업,유압기기 제조업,"펌프,전자부품","경기도 시흥시 마유로118번길 11, 시화산단 3라 814호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
서진테크윈,"금속 문, 창, 셔터 및 관련제품 제조업 외 1 종",창호부품,"경기도 시흥시 공단1대로379번길 34, (1293-8, 4나 209) (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)에이치아이티,그 외 기타 전자부품 제조업 외 1 종,전자부품,"경기도 시흥시 정왕천로 197,?(정왕동, 동우디지털파크) B동 2층 222호",,경기도 시흥시_공장등록현황_20250618.csv
한얼시스템,일반철물 제조업,창호부품,"경기도 시흥시 경기과기대로 219,  (정왕동) 1동 4층 404호",,경기도 시흥시_공장등록현황_20250618.csv
(주)삼우오토메이션,"용기 세척, 포장 및 충전기 제조업",식품자동포장기계 외,"경기도 시흥시 공단2대로 186, 2바 302-1 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)삼우오토메이션,"용기 세척, 포장 및 충전기 제조업 외 1 종","포장기계,컨베이어","경기도 시흥시 공단1대로 13, (정왕동, 삼양 스마트 테크노파크) 1동 2층 221호",,경기도 시흥시_공장등록현황_20250618.csv
(주)삼우오토메이션,"용기 세척, 포장 및 충전기 제조업 외 1 종","포장기계,컨베이어","경기도 시흥시 공단1대로 13, (정왕동, 삼양 스마트 테크노파크) 1동 2층 220호",,경기도 시흥시_공장등록현황_20250618.csv
대성제이텍,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 옥구천동로 98, B동 1층 103 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
태성정밀,그 외 기타 일반목적용 기계 제조업 외 1 종,자동차 부품,"경기도 시흥시 소망공원로 40, 시화테크지식산업센터 에이동 102호, 시화공단 1라202호 (정왕동, 에이비씨상사(주))",,경기도 시흥시_공장등록현황_20250618.csv
서울산업기계,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 마유로32번길 79,  3바 315호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
한얼기전,배전반 및 전기 자동제어반 제조업,수배전반,"경기도 시흥시 공단1대로 30, 1다201 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
대도고주파,금속 열처리업,산업기계부품,"경기도 시흥시 소망공원로 334, 1286-11 3라402-1 107 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
대중정밀,절삭가공 및 유사처리업,"자동차,콤푸레샤부품절삭가공","경기도 시흥시 군자천로21번길 59, 2바713 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)클로버텍,그 외 기타 플라스틱 제품 제조업,전자부품(카오디오부품),"경기도 시흥시 옥구천서로 9, 시화공단 1바 404 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)보원화스너,볼트 및 너트류 제조업 외 6 종,자동차부품,"경기도 시흥시 옥구천동로 242, 시화단지 2나 113호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
제이아이텍(JI-TEC),그 외 자동차용 신품 부품 제조업,자동차부품,"경기도 시흥시 군자천로81번길 63, [정왕동 2087-3 2마 703] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)태광정밀,기타 가공 공작기계 제조업,용접기 및 부품,"경기도 시흥시 희망공원로 28, 2바 601호(정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
유한회사 포리코리아,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",자동차 검사장비 등,"경기도 시흥시 엠티브이26로20번길 25, 시화MTV 2사 907호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
프로텍,주형 및 금형 제조업,금형부품,"경기도 시흥시 군자천로237번길 15, 2나 501-7 103호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)태종레이져,기타 반도체소자 제조업,반도체장비 소재 부품,"경기도 시흥시 마유로42번길 83,  시화단지 3바 303호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
유로프리시젼(EURO PRECISION),절삭가공 및 유사처리업,정밀부품(방산),"경기도 시흥시 정왕천로 197,(정왕동, 동우디지털파크) A동 1층 150호",,경기도 시흥시_공장등록현황_20250618.csv
(주)대진이엔지,자동차 엔진용 신품 부품 제조업,"자동차용 샤프트, 연료계 부품, 산업용 파이프","경기도 시흥시 군자천로237번길 80,  시화단지 2나 210호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)썬스틸,그 외 기타 1차 철강 제조업,기계부품 철강재,"경기도 시흥시 희망공원로 99, 시화단지 2마 201호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
피코이엔지,절삭가공 및 유사처리업,산업기계자동화부품,경기도 시흥시 희망공원로 226 (정왕동) 102동 (2나 607-3),,경기도 시흥시_공장등록현황_20250618.csv
일출정공,절삭가공 및 유사처리업,기계부품,"경기도 시흥시 군자천로185번길 25, 시화공단 2다 603호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
진영산업,디지털 적층 성형기계 제조업 외 1 종,"전자부품,금형","경기도 시흥시 마유로144번길 85, 시화단지 3라 305호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
태산기공,자동차용 금속 압형제품 제조업 외 1 종,금속압형,"경기도 시흥시 공단1대로321번길 35, 시화산단 3나 303호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
한국고무공업(주),고무 의류 및 기타 위생용 비경화 고무제품 제조업,각종 고무부품 등,"경기도 시흥시 옥구천서로237번길 36,  시화단지 1나 406호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
대영정밀,절삭가공 및 유사처리업,금형부품,"경기도 시흥시 정왕동 1289-5,6번지 시화산단 3나 505-2,3호 코포모테크노센터Ⅱ 317호",,경기도 시흥시_공장등록현황_20250618.csv
아이지테크,절삭가공 및 유사처리업,"통신, 시계부품","경기도 시흥시 경기과기대로 134, 3라328 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
진테크,그 외 기타 전자부품 제조업,"의료기기, 정형, 통신부품","경기도 시흥시 마유로186번길 78, 3다 603 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
라온시스템,그 외 기타 전자부품 제조업 외 2 종,"냉동, 냉장용 제상히터, 하네스조립히터","경기도 시흥시 수인로3465번길 16, B1층 B02 (신천동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)라온글로벌,그 외 기타 전자부품 제조업 외 1 종,"냉동,냉장용  수지절연히터, 하네스조립전선","경기도 시흥시 수인로3465번길 16, 2층 201 (신천동) 2층 201호",,경기도 시흥시_공장등록현황_20250618.csv
테라코포레이션,그 외 기타 금속가공업,자동화라인 기계부품 등,"경기도 시흥시 산기대학로 76, 시화공단 1나 501호 바동 8공장 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
현진전기,배전반 및 전기 자동제어반 제조업,수배전반,"경기도 시흥시 공단1대로 65, 103호 1나 707-3 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)우신이엠시,그 외 기타 일반목적용 기계 제조업 외 3 종,"자동차 부품 공작용 전용기계(자동화라인), 자동화부품 공작용 전용설비 연구제작",경기도 시흥시 정왕동 1274 번지 시화산단 3다 713호,,경기도 시흥시_공장등록현황_20250618.csv
(주)우신이엠시,기타 공학 연구개발업 외 2 종,연구개발업(자동차 자동화라인),경기도 시흥시 정왕동 2826번지 시화MTV 3사 1401호(연구복합),,경기도 시흥시_공장등록현황_20250618.csv
(주)유일시스,그 외 자동차용 신품 부품 제조업,자동차부품 ,"경기도 시흥시 정왕천로 197, B동 3층 306호 (정왕동, 동우디지털파크(정왕천서로 150))",,경기도 시흥시_공장등록현황_20250618.csv
(주)유일시스,자동차용 금속 압형제품 제조업 외 1 종,자동차부품(튜브),"경기도 시흥시 정왕천로 197, B동 3층 303 (정왕동, 동우디지털파크(정왕천서로 150))",,경기도 시흥시_공장등록현황_20250618.csv
(주)유일시스,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품(와이셔호수 노즐),"경기도 시흥시 정왕천로 197, B동 3층 318 (정왕동, 동우디지털파크(정왕천서로 150))",,경기도 시흥시_공장등록현황_20250618.csv
(주)유일시스,그 외 기타 전자부품 제조업,자동차부품,"경기도 시흥시 정왕천로 197,?(정왕동, 동우디지털파크) B동 3층 315호",,경기도 시흥시_공장등록현황_20250618.csv
영도정밀(주),절삭가공 및 유사처리업,기계부품,"경기도 시흥시 마유로70번길 103, 3마 513 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
대현이엔지,산업처리공정 제어장비 제조업,자동화기계제작,"경기도 시흥시 마유로238번길 75-1, 시화단지 3나 308호(102동) (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)큐블락,절삭가공 및 유사처리업,기계부품 가공,"경기도 시흥시 옥구천서로185번길 67, [정왕동 1239-8, 시화단지 1다703] (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
대성ENG,절삭가공 및 유사처리업,고압툭수밸브부품,"경기도 시흥시 마유로20번길 54, 3바 719 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
우성정공,자동차 차체용 신품 부품 제조업,자동차 도어 찬넬,"경기도 시흥시 마유로132번길 115,  시화공단 3라 403-2호 104호 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
(주)태길,트레일러 및 세미트레일러 제조업,"특장차 부품, 유압식 조향장치","경기도 시흥시 옥구천서로 249, 1나 503 (정왕동)",,경기도 시흥시_공장등록현황_20250618.csv
