업체명,전화번호,본사 소재지(도로명),산업분류,주생산품
지원산업,,경상북도 구미시 거양길 253(양포동),16231,목재 파렛트
지원테크,054-462-5993,경상북도 구미시 1공단로 10길 73-3,29299,공합실린더 부품
지이티시스템㈜,054-465-2304,경상북도 구미시 1공단로 6길 141,29123,자동화기기 제어시스템
지이티에프에이 주식회사,054-465-2304,경상북도 구미시 1공단로 6길 141,28122,자동화제어기기
지이티플러스㈜,054-461-0701,경상북도 구미시 수출대로 147,26295,코일
지인테크,,경상북도 구미시 장천면 신장 2길 94,29294,금형제조
지플러스테크 주식회사,054-463-9921,경상북도 구미시 구포동 한라시그마밸리 909,33999,반도체관련부품
지피티(GPT),053-267-4566,경상북도 구미시 산동읍 첨단기업4로 25-3(트리엔)c동,29271,흡착판
진메디칼,054-461-6208,경상북도 구미시 산호대로 253 A-502호,27199,의료기기
진명,,경상북도 구미시 1공단로 7길 58-27,29299,기계부품자재절단
진명사,054-482-1120,경상북도 구미시 고아읍 농공단지길 35-25,22249,리모콘케이스
진산산업,054-482-6388,경상북도 구미시 고아읍 포아로 980-13,34011,광산기계
진산크라텍,054-482-6388,경상북도 구미시 고아읍 포아로 980-13,24111,크라샤
진성정밀,054-455-3913,경상북도 구미시 고아읍 송평구길 7-10,25119,기계부품 shaft
진성초음파,054-472-2586,경상북도 구미시 3공단 1로 7동 108호,25999,초음파 진동부
진솔테크,,경상북도 구미시 고아읍 문성로 30 (서희스타힐스) 108동 1202호,26299,휴대폰관련 전자부품
진솔테크,054-464-0646,경상북도 구미시 산호대로 72,26299,기계장비부품
진안알미늄,054-475-0396,경상북도 구미시 장천면 하장2길 299-13,24222,농자재
진영기산,054-481-8016,경상북도 구미시 고아읍 농공단지길 54-7,29131,액체펌프생산
진영사,054-472-8262,경상북도 구미시 3공단로 2로 121,18111,교육교재
진영정밀,054-464-3222,경상북도 구미시 산호대로 104-19,29294,금형가공
진영정밀㈜,054-461-5588,경상북도 구미시 1공단로 6길 65-19,29142,자동차부품
진영하이텍,054-461-3779,경상북도 구미시 1공단로4길38-19,29269,사출금형
진우정밀,,경상북도 구미시 1공단로 6길 39-44,30320,Bracket
진우테크,,"경상북도 구미시 장천면 강동로 626, 진우테크",29294,금형가공
진이엔지,,경상북도 구미시 수출대로217-11,25999,스크라이버
진컴퍼니,054-462-4442,경상북도 구미시 수추대로 9길 26-34,26299,CNC절삭
진테크,054-462-1211,경상북도 구미시 옥계 2공단로 179-8,24312,제관
진테크,,경상북도 구미시 산동읍 임천임덕로 268,29229,자동차밧데리 금형
진한테크,,경상북도 구미시 산동읍 봉산리 첨단기업7로 98-65(신세계정공내),25200,방산
찬시스템,,대구광역시 수성구 고산로 90,29299,기계제작
참숯마을,054-474-3639,경상북도 구미시 장천면 장군로 297,16299,숯
창대특수강,054-464-8291,경상북도 구미시 수출대로9길68-46,24112,철강특수강
창림테크,054-463-1057,경상북도 구미시 1공단로144 창업보육센터105-1,26329,전자부품테이프
창성,054-465-8630,경상북도 구미시 산호대로 104-86,25929,방산부품(모터)
창성정밀,054-472-0589,경상북도 구미시 산동읍 임천인덕로 252,29294,BH NUT SPE CIAL
창신,054-462-7480,경상북도 구미시 비산으로 135,26295,타켓접합
창신ENG,054-471-7496,경상북도 구미시 산동읍 첨단기업3로 54-7,25914,"tv모니터,프레스금형"
창신기어,054-463-1171,경상북도 구미시 비산동 5길 6,26299,기계부품가공
창신산업,054-481-7335,경상북도 구미시 선산읍 잿골길13,22299,포장재
창신정밀,054-471-2173,경상북도 구미시 해평이면 괴곡3길 92,26299,전자부품
창영테크,,경상북도 구미시 산호대로 136-60,29199,산업장비부품
창우공업,,경상북도 구미시 1공단로 7길 58-27,29299,기계부품제조
창조텍,054-462-8286,경상북도 구미시 산호대로 104-51 (공단동),25924,2차전지부품가공
창조하이테크,054-465-2432,경상북도 구미시 비산로 14-11,25924,검사지그류
창표코리아,054-473-6951,경상북도 구미시 옥계 2공단로 1길 3(구포동),22192,오링
천광이앤지,054-464-2840,"경상북도 구미시 1공단로6길 8 (공단동, CED테크노단지)",29299,기계부품
천농영농조합법인,054-464-3369,경상북도 구미시 1공단로 212 한라시그마밸리 309호,10792,국화차제조
천마HI-TECH,054-977-1676,"대구광역시 북구 칠곡중앙대로 598 (읍내동, 칠곡 e-편한세상) 107동 1703호",거절,거절
천우CNC조각,054-461-3577,경상북도 구미시 비산로65,25999,기계부품
천우테크,,경상북도 구미시 1공단로7길24-5,25111,금형
천우테크㈜,,경상북도 구미시 옥계2공단로 3길 62,25113,적치대
천일정밀,054-464-4958,경상북도 구미시 1공단로 6길 181-32,28202,2차전지기계부품
천일테크,054-461-0364,경상북도 구미시 1공단로 5길 24-3,30400,전자부품
철원기계공업㈜,054-460-6709,경상북도 구미시 1공단로 7길 59-34,29292,기계부품
철원식품,054-464-6586,경상북도 구미시 상모로 2길 3-2,10794,두부
청구ENG㈜,054-465-8358,경상북도 구미시 오태3길 86,25119,덕트
청남엔지니어링,054-465-5515,경상북도 구미시 수출대로 9길 68-45,25924,기계부품가공
청당기업,054-471-4846,경기도 부천시 삼작로 95번길 76,22232,플라스틱성형용기
청암홈,054-471-4832,경기도 광명시 일직로 72 18층 광명무역센터,22223,창호
청우식품,054-481-8101,경상북도 구미시 고아읍 농공단지길 54-3,10742,소스류 각종양념. 캡사이신소스
청운,054-453-8975,경상북도 구미시 산호대로 142-46,30399,자동화부품
청운정밀,054-461-1598,경상북도 구미시 비산으로 66,26299,정밀부품가공
청호시스템,054-476-1018,경상북도 구미시 장천면 신장2길 10,28122,자동제어프로그램
초정밀엔지니어링,054-464-6255,경상북도 구미시 산동읍 첨단기업5로 78-74,28909,자동차기계부품
카이로스,054-463-3462,경상북도 구미시 왕산로 100,33999,파종기
칼마테크,054-465-9012,경상북도 구미시 산호대로 130-72,29120,자동화기계부품
칼마테크㈜,054-465-9012,경상북도 구미시 산호대로 130-72,29120,유공압장비
컨너하이테크코리아(주),054-604-7711,경상북도 구미시 수출대로 161-7,22291,샘플제작
케오테크놀로지,054-473-8025,경상북도 구미시 옥계2공단로 311-6,29272,디스플레이부품
케이디아이,,경상북도 구미시 1공단로 212 한라시그마밸리 822호,29299,자동화기기
케이디엠텍㈜,,경상북도 구미시 1공단로9길 85,26401,현상기
케이디지엘텍㈜,,경상북도 구미시 1공단로9길 85,13229,마스크
케이브이머티리얼즈㈜,054-470-7131,경상북도 구미시 3공단3로 242,26120,평판디스플레이 부품 
케이비트㈜,054-474-2289,광주광역시 서구 매월 2로 53 산업통제유통센터 33동 204호,26329,크린룸 자재
케이비트㈜,054-461-1433,경상북도 구미시 1공단로138,25914,레이저가공
케이앤와이켐스,054-473-8315,경상북도 구미시 4공단로 329(금전동),20499,화공약품
케이에스엘,054-465-7964,경상북도 구미시 수출대로 9길 26-32,25924,기계가공부품
케이에스엠아이엠,054-463-6636,경상북도 구미시 1공단로 6길 103-97,22240,플라스틱제품사출
케이엘엠티,054-472-1377,경상북도 구미시 1공단로 6길 181-44,25923,전착도장
케이엘테크㈜,054-603-1171~2,경상북도 구미시 옥계2공단로293-1(구포동),29193,양변기시트
케이엠,054-471-4119,경상북도 구미시 수출대로 161-19,16231,나무포장박스
케이엠이,054-473-4346,경상북도 구미시 3공단3로 65,29294,핸들조양장치
케이원 테크,,경상북도 구미시 산동읍 임천인덕로 268,29299,금형부품
케이원텍,054-465-5441,"경상북도 구미시 첨단기업1로 17, 구미전자정보기술원 혁신관 201호",28123,전장 판넬
케이테크,,경상북도 구미시 1공단로 6길 103-91,29299,기계부품설계
케이티 툴스,053-355-2920,대구광역시  북구 노원동 2가 85-1,29294,드릴연삭
케이티이,054-461-8192,경상북도 구미시 산동읍 임천인덕로 278,29299,기계부품가공
케이폴리머㈜,054-474-3447,경상북도 구미시 장천면 여남1길 179,20203,PC
케이피(주),054-474-5632,경상북도 구미시 산동읍 구미국가 4단지 4블럭 2-10롯트,25999,휀스
켐밸,054-472-3215,경기도 군포시 산본로 48번길 16,28909,소프트웨어
켐텍,054-475-5168,경상북도 구미시 옥계 2공단로 179-42(구포동),26299,TV부품
코닉스,054-471-3825,경상북도 구미시 박정희로 27길 28,26299,LED드라이슬
코레노텍㈜,054-476-0052,경상북도 구미시 산동읍 첨단기업 2로 21-13,29294,철판절단
코아엠에스㈜,,경상북도 구미시 수출대로9길16,26422,pcv전기부품
코아원,054-464-3314,"경상북도 구미시 수출대로 152, 426호",27199,교육훈련장비
㈜에스케이실트론 1공장,054-470-8303,경상북도 구미시 임수로 53,26129,실리콘 웨이퍼
코지텍 아이엔씨㈜,054-464-2828,경상북도 구미시 공단동 310-8,25914,휴대폰모듈지그류 장비부품
콜렉터신영㈜,054-470-0600,경상북도 구미시 산동읍 산호대로 45길 24,28119,정류자(회전)
쿠어스텍 코리아(유),054-478-6007,경상북도 구미시 4공단로 7길 23-28 (구포동),29271,WPSTC
쿠퍼스탠다드오토모티브앤 인더스트리얼㈜,054-710-5702,경상북도 구미시 3공단 2로 238 ,30399,브레이크호수
크리니,,경상북도 구미시 수출대로217 21루10동11 12동,13229,마스크 
클래비스,054-472-3810,경상북도 구미시 산동읍 첨단기업3로 54-7,20202,기능성 master bath
타운마이닝리소스㈜,054-461-6008,경상북도 구미시 3공단 3로 132-22,20129,NCM복합황산염
㈜에스케이실트론 2공장,054-470-8303,경상북도 구미시 임수로 53,26129,실리콘 웨이퍼
타운마이닝캄파니㈜ 2공장,054-462-6117,경상북도 구미시 1공단로 216 (1공장),24290,코발트
타임테크,,경상북도 구미시 수출대로167-21 19층,29294,자동화장비부품
탑솔루션,,경상북도 구미시 고아읍 문장로 23길 4(구미시 고아읍 원호리 441-1),26295,리모콘
탑인쇄,054-443-0001,경상북도 구미시 1공단로 5길 58-12,18129,라벨
탑텍스,054-461-4911,경상북도 구미시 1공단로7길24-5,26299,반도체 기계부품
태강하이테크,,경상북도 구미시 수출대로225-19,28302,케이블조립체
태경정밀,,경상북도 구미시 비산으로 3길 9,29299,자동화부품
태경플라스틱,,경상북도 구미시 장천면 장군로 216-60,20203,플라스틱
태광금속,054-462-8325,경상북도 구미시 산호대로 130-7,28422,자동차부품
태광산업,054-462-5533,경상북도 구미시 1공단로 6길 53-36,22299,의료기 노슬캡
태광전자,054-475-1485,경상북도 구미시 옥계2공단로 179-28(구포동),26299,진단키트조립
태광정밀,054-464-7490,경상북도 구미시 비산으로 135,25944,섬유기계장비부품
태광테크,054-464-8681,경상북도 구미시 1공단로 6길 53-30,25929,LCD
태광하이텍,,경상북도 구미시 1공단로 6길 8,26299,전자제품 케이스(카바)
태동정밀,,경상북도 구미시 수출대로 9길 26-30 가동,25924,금형(기계부품가공)
태두정밀,,경상북도 구미시 비산으로 5안길 5,33999,산업기계부품
태륭테크,,경상북도 구미시 3공단 3로 224-42,29294,"프레셔금형(전자, 자동차)"
태림메디텍(주),054-462-7135,경상북도 구미시 옥계2공단 5길 39,27271,치과용밀링기
아주스틸㈜ 3공장,054-714-3006,경상북도 구미시 산동읍 4공단로 321,,
태민테크,,경상북도 구미시 비산으로 138,23222,자동화장비부품(세라믹가공)
태산테크,054-465-3051,경상북도 구미시 1공단로 4길 141-50,25923,휴대폰케이스도장
태성수지,,경상북도 구미시 고아읍 파산 2길 19-6,22299,합성플라스틱
태성엔지니어링,054-476-2297,경상북도 구미시 산동읍 첨단기업 3로 54-7,24119,기계설치
태성전기㈜,054-471-7501~3,경상북도 구미시 3공단3로 46-91,24221,hot pipe
태성전자산업㈜,054-465-6200,경상북도 구미시 상사서로 9길 14-25(상모동),26299,케이블
태성정밀,054-461-7025,경상북도 구미시 비산로 107-5,29229,사출금형
태성하이테크1공장,054-492-1550,경상북도 구미시 고아읍 오로리 60-21,25913,TV빽카바
태성하이테크2공장,054-492-1550,경상북도 구미시 고아읍 오로리 60-21,25913,TV빽카바
태양전자,054-461-5330,경상북도 구미시 수출대로 161,26529,스피커
태영ENG,054-461-7514,경상북도 구미시 1공단로7길 8,25929,기계부품
태영테크,,경상북도 구미시 신비로 153-15,26299,금형부품가공
㈜에스케이실트론 3공장 본사,054-470-8303,경상북도 구미시 임수로 53,26129,실리콘 웨이퍼
태욱명판조각,054-458-1298,"경상북도 구미시 3공단1로 302-7 8동118,119호(임수동,공구상가)",18121,자동화설비
태욱섬유,054-462-5068,경상북도 구미시 1공단로 5길 46,13999,화학섬유직물직조
태웅테크,054-471-1617,경상북도 구미시 1공단로10길73-1,30399,전기콘텍터
태원 E N G ,054-461-4935,경상북도 구미시 산호대로 130-60,25924,위성안테나
태융이엔지,,경상북도 구미시 수출대로217-9,29271,금형(cnc선반가공)
태인정밀,054-473-3681,경상북도 구미시 산동읍 첨단기업2로 54,25924,PTFE가공
태일정밀,054-451-4775,경상북도 구미시 비산로5길 29-21,26299,전선기계부품
태정ENG,054-462-7967,경상북도 구미시 수출대로3길68-41,25999,방산부품
태진 하이텍,054-476-0308,경상북도 구미시 산동읍 첨단기업2로 54번지,29224,밧데리 핸들
태진공업,054-461-8812,경상북도 구미시 공단동 215-11,26299,안테나혼
태진정밀,054-482-0855,경상북도 구미시 고아읍 원대로 20길 3,29294,프레스용금형
태창산업㈜,054-464-0083,충청남도 공주시 우성면 보흥리 691-4,27199,의료기기펜니들
태천기연,054-471-4418,경상북도 구미시 1공단로 6길 13-26,29223,자동화설비부품
테크노시스,,경상북도 구미시 1공단로 212 한라시그마밸리 811호,28909,전기판넬
테크윤 ENG,054-465-7861,경상북도 구미시 수출대로 161 6동,25924,부품가공
테트너시스템,,서울특별시 금천구 가산로7길 103 (가산동),28123,자동제어
텔릭스,054-475-8878,경상북도 구미시 산동읍 임천인덕로 140,28123,컨트롤러
토끼밀,,경상북도 구미시 선산읍 내고3길 85-30,10711,밀떡
토탈중장비,054-461-5966,경상북도 구미시 왕산로 3길 8,29120,중장비 정비
