회사명,업종명,생산품,주소,연락처,출처파일
삼우기업(주)제2공장,그 외 자동차용 신품 부품 제조업,차량방음장치,대구광역시 달성군 논공읍 논공중앙로 416-12,,대구광역시_산업단지 기업 등록현황_20250707.csv
삼우도금,도금업,자동차 금형,대구광역시 서구 와룡로69길 60-7 (중리동),,대구광역시_산업단지 기업 등록현황_20250707.csv
삼우실업,도장 및 기타 피막처리업,자동차부품,대구광역시 북구 노원로1길 46 (노원동3가) 외 2필지,,대구광역시_산업단지 기업 등록현황_20250707.csv
삼우아이앤디,자동차용 금속 압형제품 제조업 외 22 종,금속압형,"대구광역시 달서구 성서서로 50, (2차단지 49B 14L) (2차단지 49B 14L) (월암동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
삼우이피(주),그 외 자동차용 신품 부품 제조업,자동차배기 머플러,대구광역시 달성군 논공읍 논공중앙로 429,,대구광역시_산업단지 기업 등록현황_20250707.csv
삼우티시에스(주),"레이더, 항행용 무선기기 및 측량기구 제조업",라이다,"대구광역시 달서구 달구벌대로240길 54, 1차 66B 13L (신당동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
삼익THK(주)성서3공장,구름베어링 제조업,직선운동시스템 및 부품,"대구광역시 달서구 성서공단북로 329, 1차단지 36B 11L (갈산동) 외 1필지",,대구광역시_산업단지 기업 등록현황_20250707.csv
삼익엔티에스(주),금속 절삭기계 제조업,"공작기계, 부품","대구광역시 달서구 달구벌대로240길 57, 1차단지 65B 5-1L (신당동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
삼익키리우(주),그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,"대구광역시 달성군 구지면 달성2차1로 46, (853-1번지,달성2차 35B 2,2-1L)",,대구광역시_산업단지 기업 등록현황_20250707.csv
삼익키리우(주),그 외 자동차용 신품 부품 제조업 외 3 종,"Brake Disc&Drum, Oil Pump Housing","대구광역시 달성군 구지면 달성2차1로 46, (달성2차 35B 2L)",,대구광역시_산업단지 기업 등록현황_20250707.csv
삼일기공,그 외 기타 전자부품 제조업 외 2 종,세척기부품,"대구광역시 달서구 달서대로85길 88,  (3차단지 96B 1-2L) (호림동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
삼정공업사,일반철물 제조업,샷다부품,대구광역시 북구 검단로 163 (검단동),,대구광역시_산업단지 기업 등록현황_20250707.csv
삼정정밀,절삭가공 및 유사처리업 외 1 종,자동차하부축물,대구광역시 달성군 논공읍 논공로 439,,대구광역시_산업단지 기업 등록현황_20250707.csv
삼정정밀,그 외 자동차용 신품 부품 제조업 외 1 종,자동차 하부구축물,대구광역시 달성군 논공읍 논공로69길 30,,대구광역시_산업단지 기업 등록현황_20250707.csv
삼진금속,도금업,섬유기계부품 및 롤러류 경질크롬도금,대구광역시 북구 팔달북로3길 80 (노원동3가) 외 1필지,,대구광역시_산업단지 기업 등록현황_20250707.csv
삼진산업,그 외 기타 고무제품 제조업,자동차 고무제품,"대구광역시 달서구 성서공단북로2길 49, (3차단지 78B 6L) (파호동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
삼진정공,절삭가공 및 유사처리업,"선박및자동차부품(샤프트,로라,볼트,노즐등)","대구광역시 서구 와룡로 391-6 (중리동, 삼진공업사)",,대구광역시_산업단지 기업 등록현황_20250707.csv
삼진정밀,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,"대구광역시 달서구 성서공단로 332-28,  (2차단지 34B 1-5L) (월성동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
삼진정밀,그 외 자동차용 신품 부품 제조업 외 3 종,zig,"대구광역시 달서구 성서서로25안길 19, 2차단지 7B 2-4L (갈산동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
삼창산업,자동차용 신품 제동장치 제조업,"자동차부품(샤시,브레이크)",대구광역시 북구 팔달로1길 106 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
삼창전기,배전반 및 전기 자동제어반 제조업 외 2 종,수배전반,"대구광역시 달서구 성서공단남로22길 14, 2차단지 47B 4L (월암동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
삼천리보링부란자,자동차 전문 수리업,자동차 전문 수리,대구광역시 서구 장산로 298 (이현동),,대구광역시_산업단지 기업 등록현황_20250707.csv
삼현이엔지(주),자동차용 신품 전기장치 제조업 외 1 종,자동차부품(스타터모타),대구광역시 달성군 논공읍 논공로87길 8,,대구광역시_산업단지 기업 등록현황_20250707.csv
삼호산업,자동차용 금속 압형제품 제조업 외 1 종,배전반 케이스,대구광역시 북구 검단로27길 70-8 (검단동),,대구광역시_산업단지 기업 등록현황_20250707.csv
삼호정밀,그 외 자동차용 신품 부품 제조업 외 3 종,6속변속기부품,"대구광역시 달서구 성서동로53안길 52, (1차단지 31B 1L) (장기동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
삼홍공업사,비주거용 건물 임대업,"자동차램프 반사경, 자전거 브레이크","대구광역시 달서구 성서로 323, 1차단지 42B 1-2L 1차단지 42B 1-2L (갈산동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
상림에스엘,전동기 및 발전기 제조업,공정제어실험장치,대구광역시 북구 팔달북로8길 64-1 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
상백전자(주),그 외 기타 전자부품 제조업,하네스,"대구광역시 달서구 성서로52길 42, 1차단지 107B 1-2L (장동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
상백전자(주),그 외 기타 전자부품 제조업,온도 휴즈,"대구광역시 달서구 성서공단북로 381, 1차단지 33B 2-3L(장동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
상신브레이크(주),그 외 자동차용 신품 부품 제조업 외 4 종,"자동차 브레이크부품, 철도관련부품",대구광역시 달성군 논공읍 논공중앙로33길 10 (총 4 필지),,대구광역시_산업단지 기업 등록현황_20250707.csv
상신브레이크(주),그 외 자동차용 신품 부품 제조업 외 3 종,자동차 부품,대구광역시 달성군 유가읍 테크노중앙대로 90 외 1필지,,대구광역시_산업단지 기업 등록현황_20250707.csv
상신브레이크(주),자동차용 신품 제동장치 제조업,자동차브레이크마찰재,대구광역시 달성군 구지면 국가산단서로84길 79,,대구광역시_산업단지 기업 등록현황_20250707.csv
상신연삭,절삭가공 및 유사처리업,자동차 부품 연삭(기타 기계 부품),대구광역시 북구 노원로17길 18 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
상신정밀,그 외 자동차용 신품 부품 제조업 외 3 종,주형 금형,"대구광역시 달서구 성서로 18-8, 2차단지 63B 12-1L (대천동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
상운도금,도금업,"전자부품,자동차부품",대구광역시 서구 와룡로73길 57-22 (중리동),,대구광역시_산업단지 기업 등록현황_20250707.csv
새론하이테크,그 외 기타 일반목적용 기계 제조업 외 1 종,자동화설비,"대구광역시 북구 검단로 135, 107동 1층 121 (검단동) 외 1필지",,대구광역시_산업단지 기업 등록현황_20250707.csv
샤인(Shine),커튼 및 유사제품 제조업,"커튼,블라인드","대구광역시 서구 와룡로 417 (이현동, 공단자동차학원)",,대구광역시_산업단지 기업 등록현황_20250707.csv
샵테크,자동차 엔진용 신품 부품 제조업,자동차엔진부품,대구광역시 북구 팔달북로 55 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
서광테크,그 외 기타 금속가공업,트렉터 부품,"대구광역시 달서구 성서로36길 40, (2차단지 27B 4L) (월암동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
서대구IC세차장,자동차 세차업,세차장,"대구광역시 서구 북비산로 48 (이현동, 서대구IC충전소 , 주유소)",,대구광역시_산업단지 기업 등록현황_20250707.csv
서대구현대서비스,자동차 종합 수리업,자동차 종합정비,"대구광역시 서구 와룡로 319 (중리동, 달구벌종합정비)",,대구광역시_산업단지 기업 등록현황_20250707.csv
서브테크,분사기 및 소화기 제조업,오토클램프제작,"대구광역시 달서구 성서공단남로 120, (2차 45B 1-2L) (월암동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
서연이엔지(주),그 외 자동차용 신품 부품 제조업 외 1 종,자동차오일씰부품,대구광역시 달성군 논공읍 논공중앙로 250,,대구광역시_산업단지 기업 등록현황_20250707.csv
서우산업(주),그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품(PET휠가드 등),대구광역시 달성군 구지면 응암리 1244-1번지,,대구광역시_산업단지 기업 등록현황_20250707.csv
서일정밀,주형 및 금형 제조업,금형부품,대구광역시 북구 검단로27길 58 (검단동),,대구광역시_산업단지 기업 등록현황_20250707.csv
서진정공,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,"대구광역시 달서구 성서로 18-22, (2차단지 63 11L) (대천동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
서하산업,도금업,자동차부품 아연도금,대구광역시 북구 팔달북로11길 11-1 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
서한씨엠에이(주),도장 및 기타 피막처리업,"전자부품, 자동차부품",대구광역시 서구 와룡로87길 50 (이현동),,대구광역시_산업단지 기업 등록현황_20250707.csv
서현테크,산업용 로봇 제조업,자동차부품,"대구광역시 달서구 성서공단로39길 27, 208호  (갈산동) 208호",,대구광역시_산업단지 기업 등록현황_20250707.csv
서흥정밀,자동차 차체용 신품 부품 제조업 외 1 종,에어컨폴리 외 자동차부품,대구광역시 달서구 장동 333-88번지 (1차단지 32-1B 10-1L),,대구광역시_산업단지 기업 등록현황_20250707.csv
선진산업,그 외 자동차용 신품 부품 제조업 외 3 종,오일씰,"대구광역시 달서구 달구벌대로240길 7, (1차단지 56B 1L) (신당동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
선진정밀(주),자동차용 금속 압형제품 제조업 외 7 종,자동차부품,"대구광역시 달서구 갈산동 1-8외1번지 (1차단지 32B 17-13,14)",,대구광역시_산업단지 기업 등록현황_20250707.csv
선호산업,그 외 기타 전자부품 제조업 외 1 종,온도 퓨즈 부분품,"대구광역시 달서구 성서서로 154, (갈산동, 2차단지 10B 8L)(갈산동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
성광ENG,그 외 기타 달리 분류되지 않은 운송장비 제조업,자동차부품이동 대차,"대구광역시 달성군 구지면 국가산단서로71길 78, 4동 D호",,대구광역시_산업단지 기업 등록현황_20250707.csv
성남기공,건설 및 채광용 기계장비 제조업,건설기계부품,대구광역시 북구 검단로31길 19-6 (검단동),,대구광역시_산업단지 기업 등록현황_20250707.csv
성민웰텍,자동차 차체용 신품 부품 제조업,전동차 차체 및 기능성 부품,대구광역시 북구 검단공단로 92-20 (검단동),,대구광역시_산업단지 기업 등록현황_20250707.csv
성민테크,기타 가공 공작기계 제조업,차량용 지그,대구광역시 서구 와룡로90길 8-8 (이현동),,대구광역시_산업단지 기업 등록현황_20250707.csv
성산이엔지,금속 절삭기계 제조업 외 2 종,자동차 연료파이프,"대구광역시 달서구 성서로9길 60, (2차단지 46B 3-1L)(대천동 597-17) (대천동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
성산티엠,그 외 기타 금속가공업,자동차부품,"대구광역시 달서구 성서공단로 278, (2차단지 28B 10L)(월암동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
성신정밀,주형 및 금형 제조업,자동차금형,"대구광역시 달서구 성서공단북로 353, 1차 33B 1-5L (장동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
